% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.398096362e+03 +1.398096362e+03 +1.491036362e+03 +1.491036362e+03 +3.2982e-01 -5.9147e-01 -4.0025e-01 +5.4826e-01 +2.4267e-01 +4.1738e-01 +4.2319e-01 +1.7691e-01 +3.2648e-01 +2.5306e-01 -6.4608e-02 -6.3859e-01 -2.0201e-01 -9.2496e-02 -1.0849e-01 +3.8183e-01 -9.9920e-02 -4.7019e-02 +1.8407e-01 -2.0116e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.270602853e+03 +3.270602853e+03 +3.305952853e+03 +3.305952853e+03 +4.2266e-01 -6.8579e-01 +5.0050e-01 +5.4356e-01 +3.8078e-01 +8.2995e-01 -7.3909e-01 -4.6937e-01 +1.6084e-01 -6.4905e-01 -6.6062e-02 +7.1002e-01 -5.7684e-01 +5.0367e-01 +2.3520e-01 +4.4653e-01 -6.7246e-01 +4.6623e-02 -5.9659e-01 -9.4195e-01
4 +2.447535266e+03 +2.447535266e+03 +2.482885266e+03 +2.482885266e+03 -5.2021e-01 -6.6519e-02 +1.3155e-01 +3.8405e-01 -4.4490e-01 +1.4177e-01 -3.3844e-01 -7.6214e-01 +3.4935e-01 +6.6680e-02 +4.6643e-01 -4.6045e-01 +4.1777e-01 +1.2822e-01 -4.1815e-01 -4.6742e-01 -3.4369e-01 +2.0638e-01 -1.5140e-02 -2.3150e-01
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.201298826e+02 +9.201298826e+02 +9.239498826e+02 +9.239498826e+02 +4.7818e-01 -1.0381e-02 +1.2221e-01 +5.3116e-01 +1.4289e-02 +3.1092e-01 +1.2025e-01 -2.6015e-01 -3.4521e-01 -5.8834e-01 +4.9343e-01 -1.4821e-01 -6.9390e-01 +1.1371e-01 -5.4098e-01 +7.8001e-02 +2.8604e-01 -2.6100e-01 -3.6433e-01 -5.6370e-02
36 +5.208389604e+02 +5.208389604e+02 +5.246589604e+02 +5.246589604e+02 -3.6682e-01 +1.5994e-01 +9.5383e-01 -8.4345e-01 +1.5649e-01 -1.0089e-01 -3.1849e-01 +2.9030e-01 -2.1035e-01 -5.1833e-01 +4.4124e-01 -1.5275e-01 -2.6111e-01 -1.5680e-01 +1.4724e-01 -3.0225e-01 -1.4803e-01 +3.9892e-01 +5.1845e-01 +7.2087e-01
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.018889454e+03 +1.018889454e+03 +1.040639454e+03 +1.040639454e+03 +7.9326e-02 -4.4287e-01 -2.6484e-01 -5.7181e-01 +5.4265e-01 -3.2301e-01 -1.5691e-01 -1.6134e-01 +1.0544e-01 +2.2860e-01 -6.5136e-02 -2.2539e-01 +7.4148e-01 -1.1403e-01 +3.8345e-01 +2.6353e-01 +7.1586e-01 +4.7099e-02 +3.4386e-01 -6.1436e-02
20 +9.314467203e+02 +9.314467203e+02 +9.531967203e+02 +9.531967203e+02 -4.7368e-02 +6.4003e-02 +3.2085e-01 +3.5309e-01 -2.0426e-01 -2.6969e-01 +4.2657e-01 +2.3687e-01 -2.0130e-01 +4.2971e-01 +6.8337e-01 +2.7667e-01 +6.8403e-01 -8.3170e-01 +3.2052e-01 -3.9151e-01 +1.7190e-01 +2.0099e-01 -3.7157e-01 -6.4663e-01
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.421103065e+02 +7.421103065e+02 +8.069003065e+02 +8.069003065e+02 -2.4978e-01 +1.3725e-01 -7.9856e-03 -2.9612e-01 -3.7471e-01 -5.0136e-01 -8.2600e-01 -3.4840e-01 -5.7936e-01 +2.0265e-01 -1.5287e-01 -5.4943e-01 -1.6956e-01 +2.1398e-01 +2.0225e-01 +4.2194e-01 +3.3630e-01 +8.8167e-01 +2.3201e-01 +2.5031e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.219993286e+02 +6.219993286e+02 -3.780006714e+02 -3.780006714e+02 +3.4556e-01 +3.5601e-01 -1.7114e-01 -1.8603e-01 +2.4014e-02 -6.8412e-01 +4.3340e-01 -2.0036e-01 +6.8683e-01 +1.6524e-01 -3.5182e-01 +3.3366e-01 +9.4971e-02 +2.9479e-01 -2.7542e-01 +3.7800e-02 +2.4292e-01 +1.5545e-01 +2.3124e-01 +5.6282e-01
% function evaluation | noise-free fitness - Fopt (6.750100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.275516975e+02 +7.275516975e+02 +1.402561697e+03 +1.402561697e+03 -4.0559e-02 -8.7115e-02 +2.9770e-01 -8.4740e-02 +2.0432e-01 +1.6611e-01 +2.0649e-01 -1.4632e-01 +1.2492e-01 +7.4383e-01 -6.1991e-01 -5.9882e-01 -2.9958e-02 -7.5139e-01 +4.0450e-01 +3.7105e-01 +5.9921e-02 +2.4284e-02 +3.4979e-01 -3.8585e-01
13 +4.867291539e+02 +4.867291539e+02 +1.161739154e+03 +1.161739154e+03 -3.8014e-01 +3.8483e-01 +5.4766e-01 -2.5284e-03 +3.1848e-01 -2.4314e-01 +8.5365e-01 -6.2031e-01 +4.5479e-01 -1.1850e-04 -6.1514e-01 -3.9682e-01 -2.9483e-01 -3.8888e-01 -2.6875e-01 +8.4852e-01 +1.5046e-01 +6.8316e-01 +2.7368e-01 -5.6861e-01
% function evaluation | noise-free fitness - Fopt (-3.580600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.595184693e+02 +9.595184693e+02 +6.014584693e+02 +6.014584693e+02 -4.8757e-01 +2.4573e-01 +3.3412e-01 +6.7160e-02 -7.4521e-01 +2.4406e-01 +3.3426e-01 +4.8948e-01 -5.1313e-01 +7.4255e-01 +4.8672e-01 -4.4915e-01 -6.9483e-03 -2.8933e-01 +3.0048e-02 +3.6098e-01 +6.6351e-02 -1.8675e-01 +3.0044e-01 +2.3501e-01
% function evaluation | noise-free fitness - Fopt (-4.797000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.115710540e+02 +5.115710540e+02 +4.636010540e+02 +4.636010540e+02 +8.3689e-01 -1.4207e-01 -1.3411e-01 -3.0646e-01 -3.4346e-01 -7.1591e-01 +4.5626e-01 +6.0232e-01 +5.5117e-01 -6.3378e-02 +8.6349e-01 +8.2736e-01 -4.8073e-01 -1.2217e-01 +1.9305e-01 -2.8890e-01 +4.0287e-01 +5.8618e-01 +4.6587e-02 +1.7897e-01
% function evaluation | noise-free fitness - Fopt (-8.294100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.482369842e+02 +5.482369842e+02 -2.811730158e+02 -2.811730158e+02 +6.8767e-01 -3.3426e-01 -3.0140e-01 +4.6721e-02 +6.4371e-01 -6.6784e-02 +3.9852e-01 +3.8545e-01 +4.1849e-01 -8.3924e-01 +2.1256e-01 -3.0269e-01 -4.5924e-01 -1.2348e-01 +3.4912e-01 -6.4533e-01 +4.4773e-01 +1.2189e-01 -3.2046e-01 -4.3646e-01
% function evaluation | noise-free fitness - Fopt (5.681000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.561980478e+02 +5.561980478e+02 +6.130080478e+02 +6.130080478e+02 +8.3916e-02 -2.2645e-01 -3.9853e-01 +2.0249e-01 -3.5078e-01 -7.3157e-01 +2.5453e-01 -2.7715e-03 +3.4419e-01 +6.6068e-01 +5.5033e-01 -1.3759e-01 -9.4934e-02 +7.5906e-01 +7.6657e-01 -4.4783e-01 +5.9241e-01 +3.4869e-02 +1.9960e-01 +3.7560e-01
38 +3.917675862e+02 +3.917675862e+02 +4.485775862e+02 +4.485775862e+02 -5.4597e-01 -9.1909e-02 -2.9770e-01 -4.4541e-01 -2.9348e-01 -3.8415e-01 +1.1056e-01 -3.1477e-01 +4.6194e-01 -3.2953e-02 +2.3487e-01 +4.2015e-01 -5.7815e-01 -4.8599e-01 +2.7272e-01 +2.3842e-01 +9.5932e-02 -5.9851e-01 +1.2275e-01 -5.4978e-02
% function evaluation | noise-free fitness - Fopt (4.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
