% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.773859958e+00 +8.773859958e+00 -9.377614004e+01 -9.377614004e+01 -1.3831e-01 +2.3582e-01 -6.6483e-01 -8.7426e-02 +1.3685e-01 -3.8046e-02 -7.7444e-01 +3.4938e-01 -4.1739e-01 +5.3225e-01 +1.2832e-01 -8.1543e-02 +2.9434e-01 +4.1226e-01 -4.4979e-01 +6.8576e-01 +3.0017e-01 -1.9320e-01 +4.3291e-01 -4.0414e-01
37 +5.887976847e+00 +5.887976847e+00 -9.666202315e+01 -9.666202315e+01 +3.1202e-01 -8.6145e-03 -8.6318e-01 +2.3051e-01 -5.6962e-01 -7.3144e-01 +1.6520e-01 -1.0301e-02 +4.4691e-01 -9.4314e-04 +1.9189e-01 -1.5390e-01 +1.8862e-01 +5.9408e-01 -4.7992e-01 +1.6202e-01 +4.1050e-01 +3.2667e-01 +3.9542e-01 +4.8290e-01
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.204843071e+01 +1.204843071e+01 +8.373843071e+01 +8.373843071e+01 -5.0433e-01 -2.7869e-02 +3.7599e-03 -1.1683e-01 -7.1320e-01 -4.7265e-01 -2.9951e-01 -8.9947e-02 -6.9956e-01 -2.0867e-01 -2.1431e-01 -3.3364e-01 -5.3104e-02 -7.9117e-01 +5.2597e-01 +4.0850e-01 +2.3040e-01 -1.5493e-01 +2.3074e-01 +5.0149e-01
5 +7.245230505e+00 +7.245230505e+00 +7.893523051e+01 +7.893523051e+01 -2.6187e-02 -2.2789e-01 +1.6425e-01 +5.6402e-01 -2.9294e-01 -1.0258e-01 -2.7400e-01 +8.2617e-01 +9.6737e-02 -5.3667e-01 +2.2251e-01 -2.5330e-01 +1.2834e-01 +3.8702e-01 +2.0947e-01 -2.3189e-01 -2.2563e-01 +2.4800e-01 +7.7506e-02 -2.6041e-01
90 +6.090875963e+00 +6.090875963e+00 +7.778087596e+01 +7.778087596e+01 -2.5401e-01 +2.2204e-01 +2.0570e-01 -1.6217e-01 +5.4957e-01 -3.4918e-02 -3.6777e-01 -5.6039e-01 -1.2874e-02 +7.5738e-01 +5.5363e-01 +6.9676e-02 +2.5414e-01 -1.8081e-01 +1.8864e-01 -3.7566e-01 +3.3125e-01 +1.1050e-02 +4.8034e-01 -6.6633e-01
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.091990967e+00 +9.091990967e+00 +2.231019910e+02 +2.231019910e+02 -1.9390e-01 -3.9584e-01 -2.9955e-01 -6.3665e-03 -4.2161e-01 +5.6682e-02 -1.6710e-01 +3.4573e-01 +4.3731e-01 -8.4909e-01 -2.0044e-01 -3.4789e-01 +4.0673e-01 +7.6040e-03 +4.2563e-01 -2.4002e-01 +2.9245e-01 -3.1788e-01 -5.8585e-02 -3.2178e-01
48 +6.179395419e+00 +6.179395419e+00 +2.201893954e+02 +2.201893954e+02 +2.5951e-01 +6.0133e-01 +5.7066e-01 +4.6284e-02 +4.1979e-02 +6.4238e-01 -2.0721e-01 -7.5111e-01 +6.1386e-01 +2.5118e-03 -6.5905e-02 -5.9562e-01 -6.5561e-02 -6.7683e-01 -1.9449e-01 +6.7263e-01 -1.4303e-01 +6.0815e-01 -3.5277e-01 -7.7171e-02
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.725270320e+00 +8.725270320e+00 -4.975472968e+01 -4.975472968e+01 -4.7423e-01 +4.6465e-01 -2.0686e-03 -3.1681e-02 -3.6588e-01 +7.6953e-03 -3.3407e-01 -7.6473e-01 +7.8960e-01 +1.0824e-01 -4.7769e-01 -2.9630e-01 +3.7054e-01 +2.0103e-02 +3.5214e-01 +2.8710e-01 +6.2447e-02 -1.7044e-01 -1.2704e-01 +8.0469e-01
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.295460566e+01 +1.295460566e+01 -6.001253943e+02 -6.001253943e+02 -1.8404e-01 +2.4228e-01 +5.2448e-01 -3.7043e-01 +2.1707e-01 +4.3771e-01 -7.5476e-01 +5.5549e-01 +9.6902e-01 -2.8646e-01 +1.5512e-02 +2.0568e-01 -6.9428e-01 +3.1300e-01 -5.4901e-01 -2.8449e-01 +4.2491e-01 +3.5597e-01 +4.7161e-01 +1.5025e-01
2 +8.913794852e+00 +8.913794852e+00 -6.041662051e+02 -6.041662051e+02 +1.7243e-01 -4.4268e-01 +2.2740e-01 -3.1600e-01 +3.3025e-01 +2.0282e-01 +3.9261e-01 -2.7738e-01 -1.0156e-01 +3.5477e-02 +3.7818e-03 +9.4205e-02 -3.4536e-01 +9.1975e-04 -6.2119e-01 -7.7877e-01 +4.6237e-01 +1.6835e-01 +2.6358e-02 -1.8853e-02
69 +6.217328267e+00 +6.217328267e+00 -6.068626717e+02 -6.068626717e+02 -8.8503e-01 +2.7326e-01 -2.4527e-01 -3.6888e-02 -1.7731e-01 +2.5298e-01 -2.6057e-01 +5.0413e-01 +5.5368e-01 +2.8734e-01 +6.2860e-01 -8.4466e-02 +4.0742e-02 -5.6096e-01 +2.2083e-01 -3.4010e-01 -1.4234e-01 +8.8785e-02 +3.2841e-01 +8.8531e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.127981666e+01 +1.127981666e+01 -9.887201833e+02 -9.887201833e+02 +6.1672e-01 -8.3726e-01 +2.0574e-01 -1.7438e-01 +4.0081e-01 -5.5263e-01 +4.7217e-01 +7.2110e-01 -3.0786e-01 +2.2464e-01 -7.6298e-01 +8.7297e-03 +4.0435e-01 -3.8822e-01 -3.2139e-01 +1.2414e-01 -2.0461e-01 -5.8326e-01 +3.2147e-01 -1.0865e-01
2 +9.815334144e+00 +9.815334144e+00 -9.901846659e+02 -9.901846659e+02 -4.1568e-01 +4.0533e-01 -5.7641e-03 +2.9824e-01 -2.0145e-01 -5.6985e-01 -4.5917e-01 -4.5690e-01 -5.7448e-01 +8.3851e-01 -2.6818e-01 +5.2382e-02 +2.4156e-01 -4.9571e-01 +2.3936e-01 -3.2534e-01 -4.2685e-01 -3.3059e-01 -5.7179e-02 +4.8578e-01
35 +5.914429465e+00 +5.914429465e+00 -9.940855705e+02 -9.940855705e+02 -2.6162e-01 +6.9082e-01 +2.7448e-01 -2.4872e-01 -1.5729e-01 -8.0792e-02 +7.3950e-01 +5.9643e-01 +3.4605e-01 -1.5415e-01 -2.0120e-01 -2.4079e-01 -1.5400e-01 +1.4767e-01 +3.8044e-01 -5.5261e-01 +3.8051e-01 -1.5019e-01 -1.6076e-02 -4.6689e-01
% function evaluation | noise-free fitness - Fopt (-4.841800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.984359952e+00 +8.984359952e+00 -4.751956400e+02 -4.751956400e+02 -7.9668e-01 -4.2970e-01 +2.5720e-01 -4.9429e-01 -3.7506e-01 -9.7906e-02 +3.0573e-03 +7.0120e-01 +4.4534e-02 -6.7278e-01 -6.6150e-01 +6.1952e-02 -9.1084e-02 +1.8303e-01 +1.5583e-01 -8.7136e-01 +2.8010e-01 +9.4437e-01 +9.9438e-02 +9.8268e-03
28 +5.439261718e+00 +5.439261718e+00 -4.787407383e+02 -4.787407383e+02 -4.6267e-02 +5.1469e-01 +7.1514e-01 +3.0769e-01 +3.9836e-01 +8.1772e-01 +1.1228e-01 -2.5495e-01 +4.1870e-01 +2.0350e-01 +6.0845e-01 -6.0493e-03 -2.1868e-01 -3.6559e-01 -8.5382e-02 -1.4064e-01 -4.0165e-01 +6.6811e-01 +3.5625e-01 +1.1931e-01
% function evaluation | noise-free fitness - Fopt (-2.504000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.090887077e+01 +1.090887077e+01 -1.413112923e+01 -1.413112923e+01 -4.5345e-01 +4.9500e-01 +2.9422e-01 +1.9144e-01 +6.0453e-01 -3.0232e-02 +2.4680e-01 -5.4792e-01 -4.4685e-01 +5.9133e-01 +3.1318e-01 +6.3098e-02 +2.7304e-01 +5.1253e-01 +5.3553e-01 +7.6185e-01 -2.8736e-01 +5.1330e-01 -1.3608e-02 -7.3797e-01
3 +9.340952598e+00 +9.340952598e+00 -1.569904740e+01 -1.569904740e+01 +6.8711e-01 +7.7483e-02 -6.2193e-02 +2.8121e-02 -3.0163e-01 +3.2633e-01 -4.8758e-01 -1.7068e-01 -3.3485e-01 -1.9287e-01 -1.2064e-01 +4.4097e-01 +2.1235e-01 +1.4342e-01 +3.6226e-01 -1.8861e-01 +8.3494e-01 +2.4029e-01 +4.1435e-01 -2.0531e-01
46 +5.200982308e+00 +5.200982308e+00 -1.983901769e+01 -1.983901769e+01 -3.5936e-01 -1.7168e-01 +1.6944e-01 -4.0911e-01 +3.1259e-01 -2.5933e-02 -7.8911e-02 +7.2372e-01 -2.8728e-01 +5.5565e-01 +7.7420e-02 -3.3093e-02 -1.1921e-01 -1.8630e-01 +3.7878e-01 -3.6011e-01 +3.6197e-02 -7.0496e-01 +4.7151e-01 -3.1461e-01
% function evaluation | noise-free fitness - Fopt (-1.411900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.036233639e+01 +1.036233639e+01 -1.308276636e+02 -1.308276636e+02 -8.0709e-02 -1.6177e-01 -4.9287e-01 -3.0432e-02 -7.0104e-02 +2.9113e-01 -3.7420e-01 -1.0140e-01 +4.7518e-01 +7.7310e-01 +1.7637e-01 +7.5344e-01 -2.2563e-02 +5.0613e-01 -2.4438e-02 -9.5804e-02 -2.1844e-01 -8.1334e-01 -3.1683e-01 -1.8712e-02
3 +9.429667283e+00 +9.429667283e+00 -1.317603327e+02 -1.317603327e+02 -3.2227e-01 -2.3940e-01 -6.2383e-01 +3.5627e-01 +2.2469e-01 -1.4213e-01 -1.4576e-01 -1.6680e-01 +7.8298e-01 +7.8170e-02 +1.6604e-01 +8.2330e-01 +3.3650e-01 +3.5711e-01 +3.0078e-01 +1.4699e-01 -1.2557e-01 +4.3695e-01 +4.1827e-01 -5.0114e-02
% function evaluation | noise-free fitness - Fopt (4.889000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.865689685e+00 +8.865689685e+00 +4.977656897e+02 +4.977656897e+02 +5.6561e-01 +1.1278e-02 -3.4998e-01 -2.0795e-01 +2.6661e-03 +3.4811e-01 +5.3902e-01 -1.1929e-01 -1.1003e-01 -5.4679e-01 +1.2771e-01 -3.4940e-01 +3.1772e-01 +3.9939e-01 -6.7893e-01 +4.7785e-01 +1.7038e-01 -4.8004e-01 -9.3248e-03 -6.5988e-01
30 +6.221709116e+00 +6.221709116e+00 +4.951217091e+02 +4.951217091e+02 -1.7672e-01 -2.1595e-01 -1.4732e-01 +3.5353e-01 -3.2960e-01 +2.2279e-02 +3.5281e-01 +1.2521e-02 -4.3983e-01 -5.3427e-01 +8.1581e-01 +2.3345e-01 -6.7449e-02 -1.8782e-01 +3.1251e-01 -1.6767e-01 +1.5142e-01 -3.0924e-01 -3.6689e-01 -1.5387e-01
% function evaluation | noise-free fitness - Fopt (1.190000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.386266267e+00 +8.386266267e+00 +9.576266267e+00 +9.576266267e+00 +6.8917e-01 -3.7555e-01 +2.0643e-01 -6.0266e-03 -5.1273e-02 -2.6994e-02 +4.2520e-01 -4.5139e-01 +6.5570e-01 -3.9759e-01 +7.7753e-01 +1.0582e-01 -6.1804e-01 +9.5065e-01 +3.8429e-02 +9.7170e-03 -7.5099e-02 -1.4220e-01 +6.9426e-01 +1.6929e-01
9 +4.204594664e+00 +4.204594664e+00 +5.394594664e+00 +5.394594664e+00 -3.6430e-01 +2.1949e-01 -5.1077e-02 -2.7313e-01 +1.4735e-01 -5.4099e-01 -4.0993e-01 -1.4213e-01 +9.2178e-01 +2.2876e-01 +3.5815e-01 -6.1857e-01 +7.5377e-02 -6.0168e-01 +2.7139e-01 -1.6165e-02 -5.7355e-01 +1.8442e-01 +2.3774e-03 +3.5521e-01
% function evaluation | noise-free fitness - Fopt (-6.097000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.008834752e+00 +9.008834752e+00 -5.196116525e+01 -5.196116525e+01 +5.3274e-01 +4.7437e-02 -1.9561e-01 -4.9445e-02 +1.7423e-01 -8.0052e-01 +4.8572e-01 +2.6504e-02 -6.7545e-01 -8.5556e-01 +5.9563e-01 -6.1573e-02 +6.9162e-02 +1.3979e-01 -2.1303e-01 -5.2524e-02 -4.4355e-01 +2.7359e-01 -1.5465e-01 +2.5050e-01
79 +5.715434173e+00 +5.715434173e+00 -5.525456583e+01 -5.525456583e+01 -2.5729e-01 +1.2502e-01 +7.5328e-01 -5.5540e-01 +4.1053e-01 +1.4264e-01 +4.3274e-01 -3.2365e-01 +2.2156e-01 +1.2097e-01 -4.4210e-01 +1.6019e-01 +4.7201e-01 -5.1344e-01 +1.8710e-01 +7.1030e-01 -3.7854e-01 +8.3580e-01 +2.7018e-01 +7.6106e-02
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.081928500e+01 +1.081928500e+01 +1.010819285e+03 +1.010819285e+03 +4.5852e-02 +4.0569e-02 +4.4374e-01 -2.1517e-01 -6.3776e-01 -1.8191e-01 -2.3197e-01 +1.8388e-01 -3.7843e-02 +6.1992e-01 -1.6740e-01 -6.5473e-02 -2.1734e-01 -3.4355e-01 +1.2216e-01 -1.0273e-01 +4.5039e-01 -1.7041e-02 +5.2216e-02 +7.7793e-01
2 +9.315744053e+00 +9.315744053e+00 +1.009315744e+03 +1.009315744e+03 +3.5143e-01 +4.6837e-01 -3.9966e-01 +5.2286e-01 +3.0155e-01 -8.0799e-02 -4.5680e-01 -1.3730e-01 +9.7466e-02 +3.7166e-01 +4.9310e-01 +4.9168e-01 -3.6374e-01 +5.2825e-01 +9.7550e-02 +1.1503e-01 -2.3084e-01 -1.0443e-01 -6.8122e-02 +3.0779e-01
% function evaluation | noise-free fitness - Fopt (5.100000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.775329168e+00 +9.775329168e+00 +1.028532917e+01 +1.028532917e+01 +2.6169e-01 -4.1736e-01 -1.0186e-01 +7.6689e-01 +4.6696e-01 -1.2307e-01 +7.1007e-01 +4.6346e-02 -4.3875e-01 -5.6796e-01 +2.5754e-01 +4.8249e-01 -8.3172e-01 -7.2650e-01 +4.7515e-02 +2.2280e-01 -6.8607e-01 -2.3185e-01 +6.1120e-01 -3.8289e-01
50 +6.230217339e+00 +6.230217339e+00 +6.740217339e+00 +6.740217339e+00 -6.9112e-01 -1.5637e-01 -1.6300e-01 +4.5553e-01 +2.1847e-02 +8.0225e-02 +9.9287e-01 -4.4453e-02 +8.0734e-03 -3.2309e-01 +4.3995e-01 +2.4104e-01 -3.3050e-01 +9.0189e-01 -3.0554e-01 +1.0988e-01 -3.7441e-01 +4.7963e-02 -6.3843e-01 -7.2993e-01
% function evaluation | noise-free fitness - Fopt (9.318000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.059263276e+01 +1.059263276e+01 +1.037726328e+02 +1.037726328e+02 -2.8126e-01 -4.9758e-01 -2.1587e-01 +1.2577e-01 -1.1392e-02 +3.0817e-02 +3.3365e-01 +4.1012e-03 +1.5140e-01 +1.1799e-01 +2.3109e-02 -5.1495e-01 -4.6244e-01 -6.6782e-01 -3.1692e-01 -3.0006e-01 -1.2218e-01 -3.4151e-01 -3.9612e-01 +2.6735e-01
2 +9.402909534e+00 +9.402909534e+00 +1.025829095e+02 +1.025829095e+02 +7.0971e-01 -2.4081e-01 -3.8369e-01 -1.0437e-01 -9.4991e-02 -6.2391e-02 -2.7477e-02 -3.6444e-02 +4.3930e-01 -5.2049e-01 -3.2857e-01 +1.5868e-01 -4.7727e-01 +5.0672e-01 +4.0142e-01 +5.3740e-01 +4.1384e-01 -4.3319e-01 -2.6343e-01 +7.6920e-03
25 +4.539037659e+00 +4.539037659e+00 +9.771903766e+01 +9.771903766e+01 -6.6796e-01 +6.7435e-01 -1.1460e-01 -3.6286e-01 +7.1220e-01 -4.9909e-01 -2.9093e-01 +1.2403e-01 +6.1403e-02 +1.4113e-01 -3.1832e-02 +1.4260e-01 +1.9559e-01 -6.8589e-01 +2.2801e-01 -8.9963e-02 -3.1725e-01 +2.0800e-01 +3.0400e-01 -3.8483e-01
52 +3.472927721e+00 +3.472927721e+00 +9.665292772e+01 +9.665292772e+01 -1.4736e-01 +1.9990e-01 +5.4022e-01 +2.3676e-01 -3.4611e-01 -1.3100e-01 -7.8984e-03 +1.6199e-01 -1.6681e-01 +7.8486e-01 +3.3155e-01 -1.6811e-01 -5.1280e-01 +6.8158e-01 +2.0113e-01 +4.1738e-01 +1.3971e-01 -7.9712e-02 +9.2763e-02 -9.2068e-01
