% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.957912541e+02 +1.957912541e+02 +1.865812541e+02 +1.865812541e+02 +4.9666e-01 +4.5106e-01 -7.9157e-02 -4.1251e-02 -2.6489e-01 -1.1396e-01 +1.1209e-01 +4.3045e-02 +5.3093e-01 -2.4814e-01
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.077913086e+02 +2.077913086e+02 +8.637813086e+02 +8.637813086e+02 -4.1761e-01 -7.2440e-01 -8.3760e-01 -9.0677e-01 -4.0495e-01 -2.4620e-01 +3.7285e-01 -5.7673e-01 +7.4671e-01 -5.5526e-01
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.956378870e+02 +1.956378870e+02 +2.623478870e+02 +2.623478870e+02 -3.7587e-02 -5.0549e-01 -6.7043e-01 -2.8580e-01 +9.9608e-02 +5.2280e-01 +7.8199e-02 -4.7379e-01 +4.9071e-01 +3.6167e-02
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.977628969e+02 +1.977628969e+02 +1.139432897e+03 +1.139432897e+03 -1.7191e-01 +1.7813e-01 -3.3670e-01 +1.4877e-01 +3.3388e-01 -7.9773e-01 -3.1651e-01 -5.6040e-02 +1.8169e-01 -1.7344e-01
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.085314234e+02 +2.085314234e+02 +1.710814234e+02 +1.710814234e+02 +2.0499e-01 -2.1029e-01 -7.7799e-01 -4.1581e-01 +5.4873e-02 +9.9901e-02 -4.7456e-01 -1.3123e-01 -7.8498e-01 +3.5722e-01
% function evaluation | noise-free fitness - Fopt (-4.450500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.116036907e+02 +2.116036907e+02 -2.334463093e+02 -2.334463093e+02 +4.3003e-01 -7.1068e-01 +4.3325e-01 +5.0487e-02 +7.6401e-02 +2.0997e-01 +2.8593e-02 +3.0773e-01 +7.2814e-01 +2.0603e-01
% function evaluation | noise-free fitness - Fopt (9.513200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.827499267e+02 +1.827499267e+02 +1.134069927e+03 +1.134069927e+03 -5.8265e-01 -5.7765e-01 +3.7218e-02 -5.3902e-01 +9.0391e-01 -3.3106e-01 -4.8541e-01 +4.7634e-01 -7.0340e-01 -7.1084e-01
% function evaluation | noise-free fitness - Fopt (-1.703300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.093000790e+02 +2.093000790e+02 +3.897007898e+01 +3.897007898e+01 -9.9365e-02 -6.0425e-02 +1.4210e-01 +3.5839e-01 +5.8841e-01 -6.6724e-01 -4.4328e-01 -3.1827e-01 -4.6268e-02 +2.5759e-01
