% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.805071304e+03 +1.805071304e+03 +1.835041304e+03 +1.835041304e+03 +5.2678e-01 +9.1616e-02 -2.8345e-01 +2.0583e-01 -3.8684e-01 +1.3141e-01 -4.0763e-01 +8.2104e-01 -4.7600e-01 +1.4902e-01 +5.9750e-01 -9.7863e-02 -2.5798e-01 +2.2462e-01 -6.0427e-01 -5.1814e-01 +3.3991e-01 -6.2255e-01 +2.4290e-02 -2.3237e-01
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.606662232e+03 +2.606662232e+03 +2.554952232e+03 +2.554952232e+03 +2.7302e-01 -2.8072e-01 -3.4558e-01 +8.3088e-02 -2.5118e-01 +6.6418e-02 +7.1225e-01 +5.9533e-02 -3.2222e-01 +6.0939e-01 -5.9429e-01 +9.6054e-02 +7.1295e-01 +9.8031e-03 +6.5345e-02 -1.3172e-01 -1.9785e-01 -3.3487e-01 +2.9827e-01 -7.3053e-01
2 +2.475417833e+03 +2.475417833e+03 +2.423707833e+03 +2.423707833e+03 +9.0251e-01 -3.1242e-01 -3.7174e-02 +7.3395e-02 +2.7925e-01 -2.2455e-01 +5.0004e-01 +3.8066e-01 +1.1239e-01 +3.2044e-01 -7.1547e-01 +4.0441e-01 +2.5940e-01 -6.7248e-01 -7.7163e-02 +3.0059e-01 -3.3891e-01 +3.2178e-01 -1.3501e-01 -2.7648e-01
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.047121829e+03 +2.047121829e+03 +1.767171829e+03 +1.767171829e+03 +2.4779e-01 -1.5691e-01 +2.9961e-01 +4.0849e-01 +7.5856e-02 +1.2281e-01 +2.9446e-01 -4.3611e-01 -8.3981e-01 -3.2575e-02 +1.5070e-01 +5.9122e-02 +4.9957e-01 +1.1295e-01 +4.3283e-01 +7.5687e-01 -4.1763e-01 +2.8939e-01 +1.1720e-01 -7.3741e-01
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.865008312e+03 +1.865008312e+03 +2.796998312e+03 +2.796998312e+03 +3.9510e-01 +3.2218e-01 +1.3751e-01 +5.7342e-01 +1.9173e-02 -4.2491e-01 -1.8019e-01 -6.3464e-01 +1.5663e-01 +3.3072e-01 -1.0476e-01 +1.2324e-01 -4.9885e-01 -4.5533e-01 +5.6708e-01 +5.3547e-01 +8.6990e-02 +4.6017e-01 -8.6602e-01 +2.6771e-01
% function evaluation | noise-free fitness - Fopt (1.133100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.098869627e+03 +2.098869627e+03 +2.212179627e+03 +2.212179627e+03 -4.7513e-01 +3.3137e-01 -1.9141e-01 +3.6783e-01 -2.1567e-01 +4.2781e-02 -2.6677e-01 -3.5606e-01 -2.7677e-01 +2.7111e-01 -1.8380e-01 +2.5131e-01 +9.3355e-01 -2.9914e-02 +5.0251e-02 +6.6136e-02 +3.7876e-01 -1.9659e-01 -5.2748e-02 +5.2096e-02
% function evaluation | noise-free fitness - Fopt (-9.519000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.176475727e+03 +2.176475727e+03 +2.081285727e+03 +2.081285727e+03 +3.4384e-02 -7.2097e-01 -6.5261e-01 -2.0464e-01 -3.7888e-01 +4.8155e-01 -1.8088e-01 -3.4860e-01 -4.2601e-01 -2.2183e-01 +4.2042e-01 -2.8465e-01 -7.5887e-01 +1.0814e-01 +1.8422e-01 +2.0348e-01 +3.9629e-01 -2.7265e-01 -2.4800e-01 -2.9118e-01
% function evaluation | noise-free fitness - Fopt (-7.663000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.557125855e+03 +2.557125855e+03 +2.480495855e+03 +2.480495855e+03 +2.9893e-01 +3.5763e-01 -7.5671e-02 +1.3100e-01 +7.8078e-02 +1.2828e-01 +4.8383e-01 +1.9366e-01 +7.6996e-02 +1.1313e-01 -1.5342e-01 -1.2370e-01 +4.9956e-01 +4.0084e-01 +6.2441e-01 +3.2701e-02 -5.0881e-01 -2.8578e-02 -1.6346e-01 +3.5548e-01
2 +2.482497450e+03 +2.482497450e+03 +2.405867450e+03 +2.405867450e+03 +4.6745e-01 -9.9857e-02 +7.6101e-01 +2.7647e-01 +5.9158e-01 +3.1817e-01 +8.6549e-02 -1.6616e-02 -1.6144e-01 +4.1308e-01 +4.1231e-01 +5.2302e-02 +1.6470e-01 -5.6338e-01 -3.8052e-01 +5.2896e-02 -3.3955e-01 +8.1590e-02 -4.1860e-01 -2.3431e-02
% function evaluation | noise-free fitness - Fopt (1.152600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.289778581e+03 +2.289778581e+03 +2.405038581e+03 +2.405038581e+03 -5.0664e-01 +7.1349e-01 +4.0734e-01 -2.1187e-01 -1.2922e-01 +2.2846e-01 +3.1964e-01 -6.2663e-02 -8.1157e-01 -8.1721e-01 -1.6622e-01 -4.4722e-01 +9.4482e-02 +7.3682e-01 +6.8329e-01 -3.8933e-01 +8.1761e-02 +4.0532e-01 -3.6646e-01 -2.0431e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.092058448e+03 +2.092058448e+03 +2.091958448e+03 +2.091958448e+03 +4.8038e-01 -1.7951e-01 -8.5344e-01 +2.1155e-01 +4.9366e-01 -8.6922e-01 +1.1555e-01 -8.5671e-01 -8.7264e-02 -4.4888e-01 +6.2837e-02 +3.4631e-01 -1.5357e-01 -9.2376e-01 +8.3038e-01 -1.5941e-02 -1.4493e-01 -5.3286e-01 +4.0207e-01 +3.2580e-01
% function evaluation | noise-free fitness - Fopt (-1.502400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.365874075e+03 +2.365874075e+03 +2.215634075e+03 +2.215634075e+03 +6.0221e-01 -5.1573e-01 +6.7308e-01 +8.6958e-01 +1.1010e-02 -2.2382e-01 +2.5372e-02 -2.9227e-01 -7.7250e-01 -1.2080e-01 +4.1907e-01 -3.0752e-01 -8.8044e-02 -6.9147e-01 +4.0061e-01 -3.3389e-01 +3.7239e-02 +1.6905e-01 -5.9751e-02 -3.1528e-01
% function evaluation | noise-free fitness - Fopt (7.470000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.241156734e+03 +2.241156734e+03 +2.315856734e+03 +2.315856734e+03 -9.7654e-02 +5.9677e-01 -2.5601e-01 -3.8243e-01 +1.4928e-01 +1.3707e-03 +5.8324e-02 +7.7108e-03 +3.9361e-02 +4.5145e-04 -9.4189e-02 -3.0242e-01 -3.6896e-01 +5.6343e-01 +5.4506e-01 +1.3593e-01 +3.5195e-01 +5.1153e-01 -1.8847e-01 -6.1045e-01
% function evaluation | noise-free fitness - Fopt (-8.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.788756783e+03 +1.788756783e+03 +1.703976783e+03 +1.703976783e+03 -4.9927e-01 +4.9801e-01 -3.2741e-01 -1.5999e-01 +5.5271e-01 +8.6959e-02 +1.4506e-01 -4.5644e-01 -3.9779e-01 -8.7382e-01 +6.5251e-01 -2.4592e-01 +2.7693e-01 -7.8473e-02 -6.6071e-02 -9.1049e-01 +7.4815e-01 +5.2739e-01 -5.4011e-02 -2.2486e-02
28 +1.569600559e+03 +1.569600559e+03 +1.484820559e+03 +1.484820559e+03 -1.9128e-01 +4.1172e-01 -6.6146e-01 -2.1047e-01 +1.9260e-01 +8.1088e-02 -4.0008e-01 -6.9712e-01 +2.6202e-01 +8.1164e-02 +2.1246e-01 -5.8450e-01 +4.7627e-02 +2.7879e-01 -1.9129e-01 +1.2671e-01 +6.8505e-02 +3.8048e-02 +7.9981e-01 +6.0579e-01
% function evaluation | noise-free fitness - Fopt (1.620500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.015858406e+03 +2.015858406e+03 +2.177908406e+03 +2.177908406e+03 -5.1546e-01 +1.0167e-01 -1.7010e-01 -7.6894e-02 -6.8220e-02 -3.2444e-01 -8.0106e-01 -1.4320e-01 +4.1640e-01 +3.7481e-01 +3.4798e-01 +5.3858e-01 +4.5790e-01 +1.6059e-01 +5.2364e-01 +2.1098e-01 -6.4305e-02 -1.3778e-01 -7.4663e-01 +9.1118e-01
% function evaluation | noise-free fitness - Fopt (-3.549000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.440808879e+03 +2.440808879e+03 +2.405318879e+03 +2.405318879e+03 -4.1552e-01 -7.1282e-01 +1.2104e-03 +2.6067e-01 +8.5672e-01 +8.0403e-02 +2.2008e-01 +4.1434e-01 +4.4031e-01 -3.5828e-01 +2.3395e-01 +4.9752e-01 -6.5453e-02 -5.5570e-02 +7.3752e-01 +5.7298e-01 -1.2283e-01 -3.5412e-01 -5.9478e-01 -7.4007e-02
% function evaluation | noise-free fitness - Fopt (1.762000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.922134917e+03 +1.922134917e+03 +2.098334917e+03 +2.098334917e+03 -4.4988e-01 +1.4844e-01 +3.9460e-01 +1.2812e-01 -7.9174e-01 +8.0804e-01 +5.0457e-01 +1.1552e-01 -2.5824e-01 +6.3741e-01 +3.6246e-01 +5.7886e-01 -3.9787e-01 -4.3450e-01 -6.8517e-01 +8.3058e-01 +3.3881e-01 -2.2665e-02 -5.2608e-02 -9.4788e-02
