% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.850990516e+02 +6.850990516e+02 +1.685099052e+03 +1.685099052e+03 -7.0128e-01 -1.1124e-02 +1.5340e-02 +4.6538e-01 -8.2993e-03 +8.5004e-01 -9.0542e-02 +3.8226e-01 -4.9368e-01 -4.1680e-01 -7.8285e-01 +2.7408e-01 +3.2058e-01 -1.7595e-01 -7.2048e-01 +1.4006e-01 -2.0041e-01 +1.2222e-01 -2.8437e-01 -7.3124e-01
3 +6.137931045e+02 +6.137931045e+02 +1.613793105e+03 +1.613793105e+03 -3.1297e-01 +8.8470e-01 +1.4761e-01 -4.6339e-01 -7.5970e-01 +5.6857e-02 -7.7666e-01 +6.1278e-01 -8.4890e-01 -1.4646e-01 +2.3011e-01 -5.7712e-01 +1.4996e-01 -4.4640e-01 -3.2163e-02 -6.0332e-01 +4.6156e-01 +4.4915e-01 -4.8216e-02 -9.4393e-02
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.936640359e+02 +7.936640359e+02 +8.636940359e+02 +8.636940359e+02 +4.3657e-01 -2.0356e-01 -6.4367e-02 +9.0141e-02 +5.6805e-01 +3.6432e-01 -2.3736e-01 -4.4628e-01 -5.7357e-01 -1.2091e-01 +1.1544e-01 -3.3135e-01 +1.4748e-01 -8.9094e-01 +5.9119e-01 +6.2218e-01 -2.2327e-01 -3.5052e-01 +4.3422e-01 +4.6202e-01
10 +6.219818244e+02 +6.219818244e+02 +6.920118244e+02 +6.920118244e+02 -9.8557e-03 -5.5488e-01 -7.3810e-01 +9.3267e-01 +6.9455e-01 +7.9242e-01 -8.4247e-02 -2.8214e-01 -6.1578e-03 -1.4809e-01 +1.4855e-01 +3.2361e-02 +4.8929e-01 +5.1538e-01 -4.5261e-01 +1.7734e-02 -2.9558e-01 +6.2919e-01 -2.9491e-01 -3.9240e-01
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.004006704e+03 +1.004006704e+03 +9.557867040e+02 +9.557867040e+02 -1.5487e-01 -2.1977e-01 +2.4973e-01 +2.5667e-01 -3.9629e-02 +6.5354e-01 -1.6185e-01 -1.5897e-02 +9.3525e-02 -2.3940e-01 +9.8811e-02 +1.6519e-01 +1.8042e-01 +1.3548e-01 -1.2415e-01 +4.2407e-01 +4.7659e-01 -5.9772e-01 -2.3624e-01 -1.6068e-01
2 +8.165471943e+02 +8.165471943e+02 +7.683271943e+02 +7.683271943e+02 -4.9051e-01 +7.4495e-01 -5.9371e-01 -4.9333e-01 -6.2020e-01 +7.2286e-02 -2.6108e-01 +5.1912e-01 -1.2884e-01 +3.3209e-01 +1.4530e-01 +2.3750e-02 +2.3554e-01 +9.2153e-02 +6.3839e-01 +1.4118e-01 -6.0427e-01 +5.0117e-01 +2.9679e-02 +7.6257e-01
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.252650965e+03 +1.252650965e+03 +1.278120965e+03 +1.278120965e+03 -1.4434e-01 -3.7171e-02 +3.0364e-01 +2.3977e-01 +3.0191e-01 -1.1795e-01 -4.4178e-01 -3.3573e-02 +1.6723e-01 -1.9458e-01 -2.5890e-01 +3.2479e-01 +5.5942e-01 +8.7384e-01 -6.6313e-01 -5.4642e-01 +1.6801e-01 +6.8394e-01 -8.0590e-02 -8.3104e-02
23 +9.626428618e+02 +9.626428618e+02 +9.881128618e+02 +9.881128618e+02 -7.3556e-01 +3.5938e-01 +1.4844e-01 +2.1710e-02 -9.5353e-01 -2.1087e-01 -7.1339e-01 +4.5724e-01 +1.1441e-01 +2.2889e-01 +4.4030e-02 -1.7503e-01 +3.4867e-02 +7.1244e-02 -2.6991e-01 -4.6305e-01 +1.1014e-01 -2.0652e-01 -2.1829e-01 -3.9672e-01
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.545576513e+02 +6.545576513e+02 +5.537476513e+02 +5.537476513e+02 -1.3381e-01 +3.1268e-01 -5.8922e-01 +6.2318e-01 +7.5683e-01 -5.5376e-01 -2.9051e-01 -4.3293e-01 -3.0305e-01 +4.1157e-01 -2.1665e-01 -2.1294e-01 -4.8022e-01 +9.2413e-01 +3.7788e-01 +7.9501e-01 -3.4031e-01 +2.0726e-01 -3.2474e-01 +4.4492e-01
16 +5.717933558e+02 +5.717933558e+02 +4.709833558e+02 +4.709833558e+02 +4.1910e-03 -3.2807e-01 +6.4369e-01 +1.4850e-01 +6.8867e-01 -1.0829e-01 -7.2018e-01 -3.3258e-01 -4.0081e-01 -1.6977e-01 +1.6426e-01 -7.8579e-01 +4.1985e-01 -9.1456e-02 -1.4493e-01 -4.0507e-01 -4.1301e-02 -4.1603e-01 +1.6199e-01 -1.0099e-01
% function evaluation | noise-free fitness - Fopt (4.017300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.082478186e+02 +6.082478186e+02 +1.009977819e+03 +1.009977819e+03 +1.1584e-01 -7.6447e-03 -3.6255e-01 +6.1451e-01 +3.2728e-01 -1.4067e-01 +3.0626e-01 -4.8752e-01 -3.1228e-01 -6.3929e-02 -1.9579e-01 -5.5427e-01 +1.7696e-01 -2.8396e-01 +2.7398e-01 +3.0294e-01 -1.2441e-01 +5.2018e-01 -6.0987e-01 -1.9474e-01
% function evaluation | noise-free fitness - Fopt (-9.575000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.927728856e+02 +6.927728856e+02 +5.970228856e+02 +5.970228856e+02 +4.0659e-01 -4.6474e-01 -8.1272e-01 -1.3222e-01 +7.5505e-01 -2.9904e-02 -2.1114e-01 -4.3396e-02 -1.5948e-01 -3.2061e-01 -5.6745e-01 -1.5769e-01 -1.7219e-01 -8.7688e-01 +4.3059e-01 -6.8555e-02 -1.9753e-01 -1.7148e-01 +4.9238e-02 -2.1651e-01
2 +6.071544040e+02 +6.071544040e+02 +5.114044040e+02 +5.114044040e+02 +5.9000e-02 -5.7681e-02 -7.0926e-01 -9.7225e-02 -2.3189e-01 -1.8813e-01 +1.0914e-01 +2.6935e-01 +6.1469e-01 +6.3967e-02 +2.1323e-01 -2.1874e-01 +4.2087e-02 -3.4803e-01 +8.2472e-01 +4.2212e-01 +3.8391e-01 +8.0489e-02 +5.5995e-01 +8.3710e-02
% function evaluation | noise-free fitness - Fopt (-9.136000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.390381203e+02 +5.390381203e+02 +4.476781203e+02 +4.476781203e+02 -3.1408e-01 +6.3750e-01 +3.1770e-01 -5.9445e-02 +2.3997e-01 +1.2348e-01 +4.2397e-01 -2.5332e-01 -3.3646e-01 -6.5527e-02 +4.3510e-01 -1.8496e-01 -2.5068e-01 -4.9869e-01 -7.1373e-01 +8.8498e-01 +7.5424e-01 +5.3928e-01 -1.8917e-01 -2.0030e-01
% function evaluation | noise-free fitness - Fopt (2.315300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.130929411e+02 +6.130929411e+02 +8.446229411e+02 +8.446229411e+02 -2.2637e-01 -6.8903e-01 +1.5663e-02 +5.9502e-01 +2.3459e-01 +3.7313e-02 +3.2326e-01 +3.4325e-02 +1.7537e-01 +2.2657e-01 -3.9530e-02 +1.4607e-01 +1.5171e-01 +2.7171e-01 +3.8024e-01 -1.8743e-01 +6.2004e-01 -1.5601e-01 -6.1352e-01 +4.7573e-01
% function evaluation | noise-free fitness - Fopt (-1.397700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.142513712e+03 +1.142513712e+03 +1.002743712e+03 +1.002743712e+03 +3.4541e-01 +8.7994e-02 +2.1842e-01 +6.5568e-01 -5.9923e-01 +3.0700e-02 +6.6934e-01 -3.8033e-01 +4.4175e-01 -8.1798e-01 -5.2355e-01 +5.1023e-01 +8.4421e-01 +8.1136e-01 +8.1815e-01 +1.0538e-01 +3.5312e-01 +3.5359e-01 -4.0161e-01 +1.7944e-01
2 +8.876124433e+02 +8.876124433e+02 +7.478424433e+02 +7.478424433e+02 -3.0466e-01 +1.1154e-02 +6.3484e-02 +1.7043e-01 -1.3270e-01 +4.9613e-02 +5.6402e-01 -6.4301e-01 -1.9507e-01 -5.4490e-01 -2.7568e-01 -3.7878e-01 -3.5234e-01 -6.3990e-02 -4.9037e-01 +3.0571e-01 -8.5980e-01 -1.3412e-01 +1.9365e-01 -4.9342e-01
% function evaluation | noise-free fitness - Fopt (9.830000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.317552014e+02 +7.317552014e+02 +7.415852014e+02 +7.415852014e+02 -3.4313e-02 -6.2808e-01 +2.9181e-01 +4.4167e-02 +4.6624e-01 -8.6353e-02 +2.3099e-01 -5.6443e-01 +1.1314e-01 +3.6937e-01 +6.3557e-01 +9.1769e-02 -2.8258e-01 +1.5839e-01 -7.6848e-01 -1.2559e-01 -3.9994e-02 -7.1675e-01 +2.1246e-01 +3.8059e-01
3 +6.139619321e+02 +6.139619321e+02 +6.237919321e+02 +6.237919321e+02 +8.3884e-01 -5.0693e-01 -2.8012e-01 -4.1984e-01 +7.3399e-01 -5.2750e-01 +3.5837e-02 +3.6924e-01 +3.4216e-02 -8.5914e-01 -1.3956e-01 -3.4906e-01 +4.9308e-01 +2.7676e-01 -5.4231e-01 +5.8957e-02 +2.3128e-01 +4.9664e-01 -5.5802e-01 -6.5969e-01
% function evaluation | noise-free fitness - Fopt (6.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.336498569e+03 +1.336498569e+03 +1.403708569e+03 +1.403708569e+03 -3.2900e-01 +1.2211e-01 +3.4163e-01 +2.4131e-01 -6.6860e-01 +1.0647e-01 +7.4992e-01 +6.3752e-02 +9.6253e-02 -8.6247e-02 +4.9275e-01 +3.1796e-01 -1.4052e-01 -5.8856e-02 -2.4908e-01 -9.3275e-02 -2.5474e-02 -8.4724e-02 +2.5970e-01 +9.0010e-01
3 +9.962639868e+02 +9.962639868e+02 +1.063473987e+03 +1.063473987e+03 +3.5613e-03 -2.4550e-01 +6.6288e-02 +2.8750e-01 +5.4501e-01 -7.2200e-02 -3.4520e-01 +1.1978e-01 -6.1790e-02 +4.1300e-03 -3.4433e-01 -2.2640e-01 -6.9513e-01 -5.0920e-01 +4.2526e-02 +5.7475e-01 -4.1381e-01 -1.5743e-01 -2.7112e-01 -5.7729e-01
% function evaluation | noise-free fitness - Fopt (-5.296000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.746105189e+02 +6.746105189e+02 +6.216505189e+02 +6.216505189e+02 -7.4915e-02 -5.8374e-03 -2.6086e-01 -1.8559e-01 -4.7010e-01 +4.0995e-01 -2.1622e-01 -7.3367e-02 +1.5389e-01 +4.1885e-01 -2.5436e-01 -5.1601e-01 +1.9436e-02 +2.0345e-01 +2.4987e-01 -8.0836e-02 +9.7612e-02 -1.3307e-01 +2.1768e-01 -6.9961e-02
45 +6.203945725e+02 +6.203945725e+02 +5.674345725e+02 +5.674345725e+02 +3.7207e-03 +2.7446e-02 -3.3709e-01 +4.8014e-01 +7.6797e-01 -2.4388e-01 -2.9674e-01 -2.1817e-02 -6.8273e-01 +1.9114e-01 -6.3361e-01 +3.9126e-01 -6.7240e-01 -5.6804e-01 -3.8071e-01 -5.2171e-01 +2.0424e-01 +1.8686e-02 +3.5096e-01 -4.7136e-01
% function evaluation | noise-free fitness - Fopt (8.806000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.589190927e+02 +5.589190927e+02 +6.469790927e+02 +6.469790927e+02 -3.2263e-01 -6.2489e-01 -4.1302e-02 -1.1708e-01 +2.3843e-01 +2.5551e-01 +1.7717e-01 +1.3597e-01 +5.6684e-01 -6.9334e-01 +1.8040e-02 +4.5394e-01 +2.4914e-01 +6.5815e-01 +6.0499e-01 -4.0796e-01 -1.6882e-01 +1.8410e-01 +2.7858e-01 +2.7007e-02
% function evaluation | noise-free fitness - Fopt (7.853000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.713126300e+02 +9.713126300e+02 +1.049842630e+03 +1.049842630e+03 +1.8998e-01 -5.9068e-01 +5.1317e-01 -6.4720e-01 -8.4840e-01 -1.4460e-01 +1.8906e-02 +4.2454e-01 +6.8780e-01 -4.1012e-01 -2.1338e-01 +7.3941e-01 -5.8614e-02 +3.8759e-01 +2.5332e-01 +2.6801e-01 -4.5588e-01 -2.4001e-01 -4.0674e-01 +2.5886e-02
22 +6.041329848e+02 +6.041329848e+02 +6.826629848e+02 +6.826629848e+02 -1.5275e-01 -6.5135e-01 +1.5809e-01 +6.8329e-01 +2.6402e-01 +5.7334e-01 -6.7883e-01 -9.6653e-01 -3.7680e-01 -5.6144e-01 +2.5059e-02 -5.9985e-01 +5.1729e-01 -2.9844e-02 -8.8410e-02 +5.6607e-01 -5.9697e-01 -3.0844e-01 -6.7106e-01 +9.5633e-01
