% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.036658692e+05 +3.036658692e+05 +3.037421392e+05 +3.037421392e+05 +3.8710e-01 +3.1130e-01 -6.2011e-02 +6.2147e-01 +2.5824e-01 -1.8139e-01 -4.7086e-01 +6.1724e-01 +4.6719e-01 +8.5968e-02 +3.3514e-01 +2.2641e-01 -1.4993e-01 -2.6743e-01 -5.0110e-01 -7.8247e-02 +4.2038e-01 -1.4849e-01 +4.1087e-01 +4.1022e-01
4 +2.378878957e+05 +2.378878957e+05 +2.379641657e+05 +2.379641657e+05 +4.5460e-01 +2.4508e-01 -1.5909e-02 -5.4943e-01 +7.6326e-01 +3.0383e-01 -5.6346e-01 +3.5386e-01 +5.7378e-02 -3.4060e-01 -8.0640e-01 -7.0995e-02 +9.0503e-02 +6.0253e-01 -6.0951e-01 +6.0811e-01 +1.8150e-01 -7.9356e-02 +1.6978e-01 -5.1738e-02
18 +1.987200891e+02 +1.987200891e+02 +2.749900891e+02 +2.749900891e+02 -1.8801e-01 -5.5573e-01 -2.8151e-01 -2.9950e-01 +1.9733e-01 +6.1730e-01 -5.6191e-01 +4.8661e-01 -1.6619e-01 +8.7754e-02 -6.1046e-02 +6.0775e-02 +3.5399e-01 -1.1458e-01 -8.3784e-02 -2.6779e-01 +5.3735e-01 -2.1222e-01 +7.3952e-01 +7.4283e-01
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.629734714e+05 +2.629734714e+05 +2.629509214e+05 +2.629509214e+05 -1.3072e-02 +1.4953e-01 +7.0437e-01 -3.4459e-03 -8.9399e-01 -3.2812e-01 -1.7591e-02 -7.6438e-01 -6.5598e-02 -1.6347e-01 +7.6171e-01 +2.6007e-01 -5.5543e-01 +3.3152e-01 +3.4197e-01 +9.0786e-02 +7.3898e-01 -6.9586e-01 +1.8077e-02 +2.7657e-01
3 +1.288735354e+05 +1.288735354e+05 +1.288509854e+05 +1.288509854e+05 -1.9974e-01 +3.8811e-01 -3.0852e-02 -4.0549e-01 -8.3839e-01 +1.1943e-01 -1.1190e-01 -2.7396e-01 +2.4523e-01 -6.4866e-01 -6.2596e-02 -6.9339e-02 -1.0235e-01 +8.4649e-01 +4.9362e-01 +3.2760e-01 +4.2212e-01 -8.8334e-01 +2.6240e-01 -5.3349e-01
13 +4.892540056e+04 +4.892540056e+04 +4.890285056e+04 +4.890285056e+04 -2.7206e-01 -3.8822e-01 +5.0626e-01 -3.6098e-01 +5.9086e-01 -7.8534e-02 -3.5842e-02 -3.8112e-01 +4.1179e-02 -1.3950e-02 +2.3672e-02 -4.2083e-01 +3.1518e-01 +2.0376e-01 +2.8084e-02 +1.9364e-01 -3.3169e-01 -4.5959e-01 -1.1190e-01 +7.2161e-02
16 +3.590447303e+04 +3.590447303e+04 +3.588192303e+04 +3.588192303e+04 +6.4098e-01 +6.7665e-01 +4.3231e-01 -2.2116e-01 +3.8815e-01 +2.2105e-01 -5.3008e-01 +2.5637e-01 -1.9009e-01 +3.7851e-01 -4.3485e-02 -3.5377e-01 +5.7449e-02 -7.0560e-02 -1.5531e-01 +5.7760e-01 -2.5371e-01 -1.5284e-01 +6.6081e-01 +1.0501e-02
17 +1.522197220e+04 +1.522197220e+04 +1.519942220e+04 +1.519942220e+04 +8.0819e-02 -2.7092e-01 +1.1908e-02 -2.0655e-01 +3.4075e-01 -9.6747e-02 -9.3210e-02 -4.6688e-01 +2.4187e-01 -7.7842e-01 +2.6043e-01 +4.0884e-01 +2.4676e-01 +6.2115e-01 -6.8545e-01 +4.8440e-02 +1.9429e-01 +1.1648e-01 -3.6683e-01 +9.5964e-01
18 +2.533746801e+03 +2.533746801e+03 +2.511196801e+03 +2.511196801e+03 +3.9837e-01 -3.3939e-01 -1.9185e-01 +1.9156e-01 +1.5069e-01 +1.1493e-01 +4.9385e-01 -2.1226e-01 -1.8025e-01 +4.5832e-01 -2.8299e-01 +6.1608e-01 -5.2708e-01 +3.5141e-02 -3.6413e-01 -2.3443e-01 -5.7743e-01 +5.0548e-01 +3.9977e-01 -2.8291e-01
29 +1.772554475e+03 +1.772554475e+03 +1.750004475e+03 +1.750004475e+03 +3.6427e-01 -1.5404e-01 +4.8321e-01 +4.9516e-02 -5.1140e-02 +3.3975e-01 -1.7773e-01 +5.9105e-01 -4.5492e-01 -4.9056e-01 -7.0063e-01 +5.5289e-02 -3.1612e-01 +3.1654e-01 +7.7759e-01 -1.0225e-01 -2.5225e-01 -8.9703e-03 +9.9524e-01 +7.6637e-01
51 +2.512981296e+02 +2.512981296e+02 +2.287481296e+02 +2.287481296e+02 -4.6527e-01 -8.3963e-02 -5.2305e-01 +5.2841e-02 -1.8078e-01 +7.5327e-01 -3.1408e-01 -1.6542e-01 +4.0710e-01 -6.3409e-01 +2.2237e-01 -8.4564e-02 -5.0929e-02 -4.7887e-02 +3.1632e-02 +7.6963e-02 +3.7216e-02 -7.9044e-01 +6.1304e-02 +2.3598e-01
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.517959842e+05 +2.517959842e+05 +2.518096442e+05 +2.518096442e+05 +1.3584e-01 -3.7945e-01 +8.4811e-02 +6.3768e-01 -4.8605e-01 +4.4951e-01 -5.9068e-01 -4.9229e-01 -8.9770e-02 -2.1642e-01 +3.3243e-01 -1.2897e-01 -1.5937e-01 -3.0600e-01 +4.9093e-01 +6.2844e-01 -1.9282e-02 -6.5846e-01 -1.8900e-01 -1.0728e-01
4 +2.459577289e+05 +2.459577289e+05 +2.459713889e+05 +2.459713889e+05 +2.1840e-01 +5.2694e-01 +1.4555e-01 +2.6081e-01 -1.9805e-01 -5.8583e-01 +4.9040e-01 +2.1663e-01 -1.0782e-01 +7.8592e-01 -2.7276e-01 +2.4527e-01 -1.1280e-01 +2.9444e-02 -4.4278e-01 +5.2135e-02 -1.4322e-01 +6.5221e-01 -3.2617e-01 +4.9833e-02
8 +6.264473296e+04 +6.264473296e+04 +6.265839296e+04 +6.265839296e+04 -2.7222e-03 +6.0964e-01 -3.1869e-01 -1.8939e-02 -6.4307e-01 -1.6935e-01 -5.4309e-01 -1.1931e-01 -2.4174e-02 +7.2500e-01 -2.6268e-02 -9.0005e-01 -8.9585e-01 +1.3477e-01 -1.1305e-01 -6.0845e-01 +6.3772e-02 -2.5761e-03 -2.5924e-01 +4.1353e-01
10 +1.251116227e+04 +1.251116227e+04 +1.252482227e+04 +1.252482227e+04 -1.3263e-01 +8.4260e-02 -5.4396e-01 +6.3693e-01 -5.5428e-02 -3.6446e-01 +2.9641e-01 -7.7498e-01 -1.7396e-01 +2.7625e-01 +1.4060e-01 -2.8943e-01 -4.0891e-01 +2.8045e-01 +5.3260e-01 -3.3331e-01 -4.0825e-01 +4.1882e-01 +7.8759e-01 +4.6226e-01
13 +2.562149379e+03 +2.562149379e+03 +2.575809379e+03 +2.575809379e+03 +1.3763e-01 -2.5388e-01 -8.4821e-01 +1.0221e-01 -1.9929e-01 +6.4145e-02 -6.9074e-02 +1.8570e-01 +4.8045e-02 -4.3257e-02 +5.5436e-02 +1.1032e-01 +1.9584e-03 +8.4242e-01 +7.6128e-01 -5.5874e-01 +9.0132e-01 +5.3386e-01 +8.8406e-02 +6.1852e-01
65 +8.352275585e+02 +8.352275585e+02 +8.488875585e+02 +8.488875585e+02 +4.4865e-01 -3.8975e-01 -6.2657e-01 +6.8203e-01 +2.5371e-01 -3.1166e-01 -2.3839e-01 -4.1149e-01 -4.5531e-02 -8.8895e-02 +2.7869e-01 -4.2723e-01 -2.2733e-01 +1.4689e-01 +1.8356e-01 +9.4885e-03 +4.0752e-01 +3.2234e-02 -3.7945e-01 +4.8419e-01
