% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.808190206e+06 +9.808190206e+06 +9.807980326e+06 +9.807980326e+06 +1.3108e-01 -2.5992e-01 -1.4526e-01 +2.9953e-01 +1.9893e-01 +1.7410e-01 -7.5363e-01 -3.4093e-01 -3.1646e-01 -5.4912e-01
5 +6.156991958e+06 +6.156991958e+06 +6.156782078e+06 +6.156782078e+06 +1.7984e-01 +4.9166e-01 +1.0581e-01 -4.3066e-01 -3.3571e-02 +4.3953e-02 -2.0159e-01 +4.6923e-01 +1.9175e-01 +1.5431e-01
43 +3.636763247e+06 +3.636763247e+06 +3.636553367e+06 +3.636553367e+06 -1.2764e-01 +9.2182e-01 +8.4688e-01 -2.6661e-01 +4.3383e-01 -5.3842e-01 +3.3948e-01 +2.2665e-01 -8.2523e-01 +7.9717e-01
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.987081130e+06 +1.987081130e+06 +1.986989040e+06 +1.986989040e+06 +1.6472e-01 +7.8523e-01 -1.2562e-01 +2.3191e-01 -4.7671e-01 -3.5880e-01 +1.1299e-01 +2.9049e-01 +3.2137e-01 +4.0313e-01
16 +1.338232302e+06 +1.338232302e+06 +1.338140212e+06 +1.338140212e+06 +4.5026e-01 +5.8798e-01 -6.0199e-01 +3.2939e-01 +3.9477e-01 -6.1793e-01 +1.0315e-01 +5.8798e-01 +3.1736e-01 +5.8679e-01
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.471271212e+06 +8.471271212e+06 +8.471183322e+06 +8.471183322e+06 +7.1417e-02 +7.7961e-03 -3.4010e-02 -3.4582e-01 +4.7613e-01 -1.4524e-01 -4.9553e-01 -2.2562e-01 -5.0939e-01 +6.3447e-01
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.642946680e+06 +2.642946680e+06 +2.643266870e+06 +2.643266870e+06 +1.8678e-01 -4.0351e-01 +1.3575e-01 -2.5054e-01 -1.5861e-01 +7.6413e-01 -2.3045e-02 +3.2381e-01 -2.3667e-01 -3.5487e-02
10 +2.305727555e+06 +2.305727555e+06 +2.306047745e+06 +2.306047745e+06 +4.1281e-02 -2.8110e-01 -4.2229e-01 +1.9114e-01 -1.9025e-01 +2.2457e-01 +4.3750e-02 +3.1288e-01 -4.9358e-01 -1.0654e-01
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.138835043e+07 +1.138835043e+07 +1.138824619e+07 +1.138824619e+07 -5.2636e-01 -6.7332e-01 +6.9913e-01 -9.0779e-01 -1.5648e-01 -4.4701e-01 -2.6210e-01 -5.8932e-01 -6.2420e-01 -2.6563e-01
2 +9.050482492e+06 +9.050482492e+06 +9.050378252e+06 +9.050378252e+06 +6.2969e-02 +9.0563e-01 -2.2545e-01 -1.6077e-01 -6.5020e-01 +1.1146e-01 +3.3461e-01 -4.0765e-01 +7.0908e-01 -4.2407e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.119060386e+06 +9.119060386e+06 +9.118060386e+06 +9.118060386e+06 -3.9742e-01 -3.4942e-01 +1.3628e-01 +7.7283e-01 -7.8543e-01 -4.1133e-01 +1.5988e-01 -4.5352e-01 -3.6750e-01 -2.7383e-01
4 +5.768466339e+06 +5.768466339e+06 +5.767466339e+06 +5.767466339e+06 -5.9195e-02 +2.6534e-01 -4.7656e-01 +4.7526e-01 -2.0141e-01 +5.8397e-01 -5.8017e-02 -1.3427e-01 -6.0886e-01 +5.2254e-01
% function evaluation | noise-free fitness - Fopt (-3.629000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.150123785e+07 +1.150123785e+07 +1.150120156e+07 +1.150120156e+07 +2.7689e-01 -5.3622e-02 -5.7652e-01 -3.8754e-01 +2.7124e-01 -6.1165e-01 -6.6583e-01 -6.9216e-02 -3.0428e-01 +1.6498e-01
2 +9.387047697e+06 +9.387047697e+06 +9.387011407e+06 +9.387011407e+06 -3.3586e-01 -1.9652e-01 -4.0547e-02 -3.9238e-01 -4.0338e-01 +6.6453e-01 -2.0696e-01 -3.9094e-01 -5.1944e-01 +6.4837e-01
% function evaluation | noise-free fitness - Fopt (-4.840000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.626914477e+05 +3.626914477e+05 +3.626430477e+05 +3.626430477e+05 +5.5802e-02 +7.4622e-01 +7.5869e-01 +1.0286e-01 +2.8310e-01 -1.8888e-01 +4.0613e-01 +6.0955e-02 -2.5484e-01 +2.1692e-01
39 +1.643683107e+05 +1.643683107e+05 +1.643199107e+05 +1.643199107e+05 +5.6863e-01 +3.7824e-01 +2.7072e-01 -1.5505e-01 +6.9476e-02 -4.8675e-01 -3.2467e-01 -5.6028e-01 +3.2188e-01 +4.3785e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.341151328e+06 +9.341151328e+06 +9.342151328e+06 +9.342151328e+06 -6.0010e-01 -7.1458e-02 -3.6049e-02 -1.6741e-02 -3.7550e-01 +4.6258e-02 +9.2847e-04 +2.6700e-02 -3.3297e-01 +4.5025e-01
2 +6.004472654e+06 +6.004472654e+06 +6.005472654e+06 +6.005472654e+06 +4.0892e-01 +1.6252e-02 -7.8218e-01 -6.6418e-01 +3.6588e-01 +1.5556e-01 +1.0186e-01 -4.2125e-01 -3.3784e-01 -1.8415e-01
18 +3.361644373e+06 +3.361644373e+06 +3.362644373e+06 +3.362644373e+06 -9.1497e-01 -4.6523e-01 -3.7018e-01 -2.0455e-03 +2.2031e-01 -6.6792e-01 -2.7548e-01 +3.8878e-01 +8.4786e-01 -4.8038e-01
% function evaluation | noise-free fitness - Fopt (3.261100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.676915203e+06 +3.676915203e+06 +3.677241313e+06 +3.677241313e+06 +5.9703e-01 -7.0523e-01 +2.7573e-01 +3.2810e-01 +2.4469e-01 +6.4693e-03 -3.6690e-01 -1.7470e-01 +1.8620e-01 -7.9899e-01
2 +1.982758290e+06 +1.982758290e+06 +1.983084400e+06 +1.983084400e+06 +7.2985e-01 +2.5292e-01 +2.8314e-02 +5.9436e-01 +3.0764e-01 +2.5772e-01 +5.5838e-01 -5.8233e-01 -6.4203e-02 +3.6674e-01
15 +1.302288773e+06 +1.302288773e+06 +1.302614883e+06 +1.302614883e+06 +2.0918e-01 +4.1753e-01 -5.3724e-01 +4.9503e-01 +2.8641e-01 -1.5717e-01 +1.6139e-02 -2.0795e-01 +8.2449e-01 +1.9291e-01
% function evaluation | noise-free fitness - Fopt (-4.682000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.599929545e+07 +1.599929545e+07 +1.599924863e+07 +1.599924863e+07 +7.0619e-03 +3.3336e-01 -9.0805e-01 -3.5978e-01 +3.3385e-01 -2.5431e-01 +6.5097e-01 -1.1617e-01 -4.7089e-01 +3.0930e-01
