% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.310725571e+02 +2.310725571e+02 +2.141325571e+02 +2.141325571e+02 -2.6795e-01 -1.1742e-01 +2.2745e-01 -2.8397e-01 +5.3563e-01 -9.6452e-02 +1.5778e-01 -2.1199e-01 +3.4525e-01 +5.3122e-01 -6.2366e-01 +3.2382e-01 +1.7578e-01 +3.0281e-02 -7.7442e-01 +4.6440e-01 +1.4631e-01 -2.0530e-01 -4.9323e-01 -3.6563e-01
9 +1.459618425e+02 +1.459618425e+02 +1.290218425e+02 +1.290218425e+02 +5.9961e-01 +1.8735e-01 -1.2827e-01 -1.7482e-01 +4.8823e-02 +3.4350e-02 -2.1813e-02 -4.7286e-02 +6.5949e-01 -4.2872e-02 -4.8997e-02 +6.0772e-01 +4.4782e-02 +1.4893e-01 +1.7520e-01 +5.2812e-01 +9.5527e-01 -3.0298e-01 +4.1471e-01 -4.8387e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.738127132e+01 +4.738127132e+01 +6.619127132e+01 +6.619127132e+01 +3.5761e-01 -7.9714e-02 +2.1935e-01 -1.3710e-01 +2.5192e-01 -8.6936e-01 +9.6218e-02 +1.2081e-01 +7.7713e-01 -3.2283e-01 -8.4238e-01 -6.2823e-01 -4.8894e-02 -7.2760e-02 -3.1851e-01 +7.1225e-01 -2.4637e-01 +3.9070e-01 +3.2069e-01 +7.0407e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.589695381e+02 +1.589695381e+02 +4.321195381e+02 +4.321195381e+02 -3.9777e-01 +2.8563e-01 -4.7979e-01 +7.8987e-01 -5.8148e-02 +5.8053e-02 +2.1732e-02 +4.1788e-01 -6.3556e-02 -1.1813e-01 -1.8331e-01 +2.4155e-01 -6.2415e-01 -2.3818e-01 +1.5767e-01 -2.7642e-02 +6.6159e-01 -2.3620e-01 -3.0983e-01 +4.5732e-01
11 +1.442863794e+02 +1.442863794e+02 +4.174363794e+02 +4.174363794e+02 +1.0888e-01 +2.2569e-01 -6.7279e-01 +5.1556e-02 +4.3385e-01 -8.9315e-02 -1.0805e-01 -6.2771e-01 +7.3449e-02 +2.5670e-01 -1.9998e-01 +4.5362e-01 +2.9801e-01 +1.3760e-01 -4.5265e-01 -8.9308e-01 -5.6540e-01 +2.7695e-01 -7.0049e-01 -5.8630e-01
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.431367159e+01 +6.431367159e+01 +1.014936716e+02 +1.014936716e+02 -3.9901e-01 -1.2325e-01 -5.6552e-01 +1.4807e-01 -8.7190e-03 +9.5217e-01 +3.9915e-01 +4.4419e-01 +3.1864e-01 +5.9503e-01 -6.7435e-02 +4.5000e-01 +2.6683e-01 -4.9311e-01 -6.9279e-01 -8.2604e-01 +3.0639e-01 +7.3372e-02 -6.4483e-01 -4.8993e-01
2 +4.143072437e+01 +4.143072437e+01 +7.861072437e+01 +7.861072437e+01 -2.8439e-01 +2.9161e-01 -7.0988e-02 +6.3093e-02 -9.5440e-02 -2.6816e-02 -1.8115e-01 +2.5788e-01 +5.4352e-01 +3.5338e-01 -1.0132e-01 -1.9830e-01 -1.4721e-02 +3.8091e-01 -1.2186e-01 +6.6328e-02 -2.0217e-01 +6.3974e-01 +4.6499e-01 +7.2469e-01
