% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.207871082e+02 +3.207871082e+02 +4.233971082e+02 +4.233971082e+02 +5.3039e-01 -3.1522e-01 -2.3851e-01 -5.9526e-01 -3.4449e-01 -6.7138e-01 -3.7517e-01 -3.7999e-01 +1.5339e-01 +6.3135e-01 -1.6666e-01 -2.1166e-01 +3.9446e-01 +2.6743e-01 +2.8562e-01 -2.1281e-01 +7.8668e-02 -7.9316e-02 +4.2576e-01 -8.2831e-01
49 +2.478609908e+02 +2.478609908e+02 +3.504709908e+02 +3.504709908e+02 -2.8656e-01 -2.6861e-01 -2.8203e-01 +1.3448e-01 +3.2466e-01 -3.4153e-01 +4.9684e-01 +8.3513e-01 -6.4990e-01 -2.9384e-01 +4.5540e-02 -7.5558e-01 +7.8423e-01 -6.3531e-01 +4.4442e-01 -1.1379e-01 -6.7101e-01 +7.0733e-01 -2.3593e-01 +1.0129e-01
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.346939111e+02 +3.346939111e+02 +4.279939111e+02 +4.279939111e+02 +6.7809e-01 +4.1552e-02 +8.1610e-02 +6.4953e-01 -8.0088e-02 +6.5760e-01 -6.1837e-01 +1.3705e-01 -1.3713e-02 -3.0659e-02 +5.9591e-01 +2.6884e-01 -1.1022e-01 +6.3182e-01 -2.7778e-01 +1.7852e-01 +7.7507e-01 -4.7678e-02 -3.4087e-01 +8.5755e-01
5 +2.381987344e+02 +2.381987344e+02 +3.314987344e+02 +3.314987344e+02 -4.0630e-01 +5.8934e-01 -7.6610e-02 +9.7216e-02 -7.3663e-01 -3.0421e-01 -6.1126e-02 -6.1929e-04 -1.5819e-02 -2.3296e-01 +2.1066e-02 -5.0486e-01 +1.8907e-01 +9.2652e-03 -2.7707e-01 -7.5942e-01 +3.8991e-01 +1.7901e-02 +3.6678e-01 -9.6959e-02
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.032769945e+02 +3.032769945e+02 +3.169169945e+02 +3.169169945e+02 -4.9608e-01 -5.5897e-01 -5.1333e-01 +7.1319e-02 -2.8799e-01 -4.3905e-01 +6.6598e-01 +3.3232e-01 +5.4203e-01 +2.1511e-01 -5.0974e-01 -6.5754e-01 -2.0570e-01 -3.5240e-01 -1.3373e-01 +1.5979e-01 -4.9518e-01 +3.1511e-01 +1.6611e-01 -1.7053e-02
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.343862535e+02 +3.343862535e+02 +5.291862535e+02 +5.291862535e+02 +1.7885e-01 +3.3643e-01 -3.3826e-01 -2.2789e-01 -6.2264e-01 -7.6658e-01 +3.1192e-01 -1.1641e-01 +7.3367e-01 -3.8719e-01 -2.6253e-01 -4.7358e-01 +4.8503e-03 +1.1079e-02 -5.3633e-01 -1.7486e-01 +2.4292e-01 +7.4512e-01 -2.2137e-01 +1.3619e-01
16 +2.227149493e+02 +2.227149493e+02 +4.175149493e+02 +4.175149493e+02 +2.8181e-01 +6.5620e-01 -6.8891e-01 -3.0171e-01 +2.2582e-01 +1.5582e-02 +2.3466e-01 +4.8992e-01 +9.6580e-02 -2.8634e-01 -5.9820e-01 +4.1690e-01 -1.1259e-01 -7.4559e-01 -5.9194e-02 -5.0294e-01 -8.4500e-01 +3.9550e-01 +2.6071e-01 +5.5292e-01
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.854571619e+02 +2.854571619e+02 +1.518671619e+02 +1.518671619e+02 +1.2326e-01 -1.7123e-01 +3.4587e-01 +2.9254e-01 +3.9574e-01 -5.6125e-01 +6.2252e-01 +7.1122e-01 -3.2954e-01 +2.1279e-01 -9.7200e-01 -1.9923e-01 -4.1212e-01 -4.7887e-01 +3.8613e-04 +2.3243e-02 +3.4211e-01 +9.4056e-02 -2.9058e-01 +8.0296e-02
34 +2.347055758e+02 +2.347055758e+02 +1.011155758e+02 +1.011155758e+02 -1.5927e-01 +3.3823e-01 -5.1409e-01 -8.5034e-03 -1.9404e-02 +3.1956e-01 -3.1759e-02 -1.0075e-01 +4.8792e-01 -5.6932e-02 +1.6049e-01 +2.5483e-02 -3.8164e-01 +1.0436e-02 +8.7714e-01 +1.6789e-01 -6.9403e-01 +4.0296e-03 -3.0274e-01 +8.0905e-01
% function evaluation | noise-free fitness - Fopt (-8.468100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.047624871e+02 +3.047624871e+02 -5.420475129e+02 -5.420475129e+02 -4.0543e-01 -3.5886e-01 -2.2734e-01 +4.3492e-01 +2.7161e-01 +6.9480e-01 +2.5738e-02 +1.6181e-02 +8.5196e-02 +4.1206e-01 -2.7050e-01 -2.4491e-01 +4.9997e-02 -5.5700e-02 -6.0969e-01 +6.4597e-01 +8.6560e-01 +2.0011e-01 -7.8241e-02 +7.7634e-01
51 +1.714223166e+02 +1.714223166e+02 -6.753876834e+02 -6.753876834e+02 +1.4209e-01 -5.3690e-01 +4.5243e-01 +4.5894e-01 -4.2734e-01 +2.3470e-01 -3.8313e-01 -2.7603e-01 +2.0175e-01 +4.1441e-01 +2.0554e-01 -1.9789e-01 -2.9224e-01 +4.2882e-02 +2.0751e-01 +2.8974e-01 -8.3149e-01 +1.7420e-01 -1.7891e-01 -8.9585e-02
% function evaluation | noise-free fitness - Fopt (1.363000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.972783318e+02 +2.972783318e+02 +3.109083318e+02 +3.109083318e+02 -5.2944e-01 -9.1897e-01 -6.5577e-01 +6.0696e-01 -9.3844e-01 -1.6111e-01 +3.8855e-01 -3.7893e-01 -1.6215e-01 -2.5142e-01 -6.2192e-02 +7.3835e-02 -1.3575e-01 +4.7401e-02 -1.2776e-01 -2.5943e-01 +1.9742e-02 +4.1070e-01 -5.2011e-01 +7.1460e-01
% function evaluation | noise-free fitness - Fopt (-3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.206517171e+02 +3.206517171e+02 +2.834717171e+02 +2.834717171e+02 +6.8673e-01 +1.3086e-01 +6.3036e-01 -1.4836e-01 -4.3710e-01 +1.0584e-01 +8.6270e-02 -7.4415e-01 -7.0733e-01 -4.6263e-02 -2.4292e-01 -3.3144e-01 -1.7377e-01 +4.0888e-01 +2.4567e-01 -5.7722e-02 -1.8476e-01 +8.0340e-01 +1.6143e-01 -9.0455e-02
35 +2.423893128e+02 +2.423893128e+02 +2.052093128e+02 +2.052093128e+02 -5.2616e-01 +6.2802e-01 -6.1015e-01 +3.3782e-02 +4.3125e-01 -6.7447e-01 -6.4591e-01 -5.9814e-01 +2.1203e-01 -5.1420e-01 -5.9659e-03 +8.9894e-01 +3.1692e-01 +2.9324e-01 +3.2779e-01 +2.8819e-01 +2.4476e-01 +1.1013e-01 -1.2053e-02 +2.2827e-01
% function evaluation | noise-free fitness - Fopt (2.275200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.859993047e+02 +2.859993047e+02 +5.135193047e+02 +5.135193047e+02 +4.1469e-02 -9.1744e-02 +5.6135e-01 -5.4336e-01 -3.5294e-01 -6.7636e-01 +1.5243e-01 -1.7854e-01 +9.0331e-01 +2.3728e-01 +6.9016e-01 -1.1088e-01 +2.3255e-01 +4.4890e-01 -1.6289e-01 +1.0973e-01 -1.3135e-01 +5.1984e-02 +3.0296e-01 +3.5114e-01
% function evaluation | noise-free fitness - Fopt (6.370000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.449337393e+02 +3.449337393e+02 +3.513037393e+02 +3.513037393e+02 -5.8174e-01 -8.1695e-01 +1.8736e-01 +1.5606e-01 +2.9548e-01 +8.7139e-02 -4.4123e-01 -7.0497e-01 +2.4456e-01 -2.0315e-01 +2.2781e-01 -5.9239e-01 -3.5406e-02 +6.1531e-01 +1.8977e-01 -5.3744e-01 +8.1567e-02 +2.7794e-01 +2.2205e-01 -1.4535e-01
% function evaluation | noise-free fitness - Fopt (-1.082600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.653013243e+02 +2.653013243e+02 +1.570413243e+02 +1.570413243e+02 -3.9674e-01 -3.5062e-01 +2.1005e-01 +2.5772e-01 -1.0549e-01 +5.4440e-01 +7.8712e-02 -2.0923e-01 +5.6953e-01 +4.1341e-01 -1.8531e-01 +1.3051e-01 +1.4986e-01 -1.1164e-01 -5.3457e-01 -6.0780e-01 +7.4466e-01 -8.4862e-02 +6.9875e-01 +5.2852e-01
