% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.716063223e+02 +6.716063223e+02 +1.671606322e+03 +1.671606322e+03 -1.3182e-02 +8.0178e-02 +1.5167e-01 -3.1713e-01 -6.2019e-01 +2.5683e-01 -3.1550e-02 -3.0572e-01 +6.4559e-02 +3.4212e-01 +2.1874e-01 -1.1843e-01 +7.6334e-02 -7.7045e-01 -3.3945e-01 -2.4330e-01 -1.8037e-01 +1.0871e-01 +2.7730e-01 +6.6011e-01
3 +6.301885054e+02 +6.301885054e+02 +1.630188505e+03 +1.630188505e+03 -7.7662e-01 +3.5470e-01 +4.2583e-01 +7.7791e-01 -2.0314e-01 -8.3089e-01 -4.0612e-01 -6.8513e-01 -1.5380e-01 +6.6519e-01 +7.3422e-01 -3.2685e-01 -7.1114e-01 -9.1241e-02 +3.6408e-01 -7.9149e-01 +3.9012e-01 +5.5174e-01 -2.8028e-01 -4.6522e-01
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.697154113e+02 +7.697154113e+02 +8.397454113e+02 +8.397454113e+02 +1.1705e-01 -1.3487e-01 +6.6645e-01 -1.1746e-01 +2.3827e-02 +3.4002e-01 -5.2988e-01 +1.3388e-01 -1.1994e-01 +8.2942e-02 -4.0526e-01 -7.8546e-03 -1.5219e-01 -6.3755e-02 +1.4661e-01 -1.0475e-01 +1.5774e-01 -6.0342e-01 -4.5509e-01 +9.2443e-02
4 +6.041686492e+02 +6.041686492e+02 +6.741986492e+02 +6.741986492e+02 +1.1543e-01 -2.4256e-01 -7.0617e-01 +8.3363e-01 -8.6154e-02 +2.7050e-01 +2.8035e-01 -7.7685e-01 -8.6741e-03 +1.1633e-01 +3.5497e-01 -1.7151e-01 -5.2496e-02 +8.0711e-02 +7.5548e-04 -6.9027e-01 -7.4009e-02 -2.0388e-01 -3.5246e-01 +6.1235e-02
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.435418410e+02 +9.435418410e+02 +8.953218410e+02 +8.953218410e+02 -1.2443e-03 +7.5396e-02 +2.4101e-01 -3.4236e-01 -7.2887e-02 +5.4878e-01 +2.2820e-04 +4.5672e-02 -2.8755e-01 -6.3639e-01 -3.4037e-01 +3.4311e-01 -6.8798e-01 +1.9307e-02 -7.4914e-01 -3.0145e-01 +3.3838e-01 +1.3921e-02 -8.7081e-02 +1.2843e-01
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.268294293e+03 +1.268294293e+03 +1.293764293e+03 +1.293764293e+03 -7.2018e-01 -5.0728e-02 -4.9630e-01 +5.3885e-01 +1.9492e-02 -6.1926e-01 -9.3122e-01 -2.0747e-01 -1.6622e-02 +2.7336e-01 +2.2593e-01 +4.8665e-01 -2.6269e-01 -5.1645e-01 -6.9165e-01 +6.7772e-01 -3.3169e-02 -2.6984e-01 +3.9416e-01 -9.8260e-02
24 +8.737321445e+02 +8.737321445e+02 +8.992021445e+02 +8.992021445e+02 -3.2400e-01 -9.2496e-01 +7.4581e-03 -7.3950e-01 -1.9551e-01 -6.3293e-02 -5.0877e-01 +4.1650e-01 +2.8169e-01 -9.2927e-03 -5.1646e-01 -8.7518e-01 +3.6364e-01 -4.9651e-01 +7.3221e-01 -5.4718e-01 -6.7541e-01 +5.4400e-01 +4.1549e-01 +2.0509e-01
