% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.052466071e+07 +1.052466071e+07 +1.052445083e+07 +1.052445083e+07 +6.0022e-01 -8.7226e-01 +1.1775e-01 -2.5843e-01 +2.0109e-02 +3.2249e-01 -1.5262e-01 -3.8559e-02 +3.2567e-01 -4.2284e-01 +5.6877e-01 -7.0603e-01 +6.6270e-03 -7.2846e-02 +4.2506e-01 +6.7519e-01 -6.3140e-01 -1.3948e-01 -2.2477e-01 +5.2404e-02
5 +8.807367035e+06 +8.807367035e+06 +8.807157155e+06 +8.807157155e+06 -3.9546e-01 +4.0348e-01 +1.0786e-01 +1.4513e-01 -2.9314e-01 -2.2773e-01 -1.8141e-02 +2.5288e-01 +1.1041e-01 +4.4670e-01 -3.2590e-02 +4.5806e-01 +1.0737e-01 +7.2867e-01 -5.2487e-01 -4.2787e-01 +9.0103e-02 -3.7439e-01 -9.0289e-01 +2.1743e-01
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.460452963e+06 +9.460452963e+06 +9.460360873e+06 +9.460360873e+06 -7.3988e-01 -1.8673e-01 +5.1449e-01 -7.9524e-01 -4.0148e-01 +1.1540e-01 -4.8812e-01 -6.6610e-01 -1.4588e-01 -1.6145e-01 -5.0816e-02 -5.5088e-01 +6.2659e-01 -6.3830e-01 -2.3369e-01 -4.8795e-02 -2.9309e-01 +9.3105e-02 -6.4172e-01 -1.2666e-01
9 +6.032708085e+06 +6.032708085e+06 +6.032615995e+06 +6.032615995e+06 -6.4806e-01 -2.2839e-01 -2.6056e-01 -1.4914e-02 +2.3937e-01 +4.6909e-01 -3.2297e-01 +3.9933e-01 +3.8606e-01 -3.4026e-01 +1.4716e-02 -2.7188e-01 +3.5504e-01 +4.0578e-01 -2.4282e-01 -7.4086e-01 -2.5426e-01 +5.9468e-01 +2.5989e-01 -6.1525e-01
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.669142728e+07 +1.669142728e+07 +1.669133939e+07 +1.669133939e+07 -2.5683e-01 -3.5927e-01 +1.1230e-01 +2.9492e-01 +1.7777e-01 +4.3795e-01 -9.4707e-02 -2.6326e-01 +1.8543e-01 -2.7179e-01 +5.7271e-01 -6.2028e-01 -5.3486e-01 -2.8429e-01 -2.2933e-01 +3.6576e-01 -3.3799e-01 +3.1904e-01 +3.2571e-01 -6.5035e-01
2 +1.080195737e+07 +1.080195737e+07 +1.080186948e+07 +1.080186948e+07 -7.0395e-01 +2.8139e-01 +4.7016e-01 -1.1324e-01 +7.3779e-02 +1.4062e-01 -5.0924e-02 +8.7373e-02 -4.9212e-01 -4.0017e-01 +4.3711e-01 -2.4550e-01 +1.3108e-02 +2.3996e-01 +6.6636e-02 +8.2053e-01 +2.8869e-01 +9.0094e-01 -3.4213e-02 +1.1041e-02
5 +9.455408515e+06 +9.455408515e+06 +9.455320625e+06 +9.455320625e+06 +6.1821e-01 +4.6212e-01 +2.8802e-01 +1.0086e-01 -3.7924e-01 -2.4126e-01 -1.7076e-01 +4.4335e-02 +9.3143e-02 +4.5626e-02 -1.0566e-01 -4.0436e-01 +7.0520e-01 +2.0697e-01 -1.2930e-01 -2.2247e-01 +2.3563e-01 +2.5572e-01 -4.7045e-01 +2.8921e-01
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.582404105e+06 +7.582404105e+06 +7.582724295e+06 +7.582724295e+06 -2.4075e-01 +1.5720e-01 -4.8661e-01 -7.1708e-01 -6.2713e-01 +2.5817e-01 -7.3801e-01 +3.6574e-01 -5.1112e-01 -6.9033e-01 +5.7517e-01 +5.3837e-01 -4.4878e-01 +7.6877e-01 -4.0500e-01 -4.9146e-01 +2.0929e-01 -4.0107e-02 -7.2983e-01 +7.7435e-01
3 +6.040639327e+06 +6.040639327e+06 +6.040959517e+06 +6.040959517e+06 -9.9636e-02 +5.4952e-01 +4.1372e-01 -1.5810e-01 -7.6255e-01 -4.4698e-02 +4.5612e-01 +5.4834e-01 +4.9384e-01 +1.3915e-01 +2.4028e-01 -1.6843e-01 -2.2466e-01 +3.2611e-01 +3.2853e-01 +9.8391e-02 +5.3962e-01 -6.7815e-02 +2.6605e-01 +4.9131e-02
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.526552586e+07 +2.526552586e+07 +2.526542162e+07 +2.526542162e+07 +7.4630e-01 -4.0469e-01 -4.0234e-01 +8.1503e-03 +4.3728e-03 -7.3391e-01 +5.3502e-01 +7.6388e-01 -1.8654e-01 -7.5949e-01 +4.0433e-01 -3.5191e-01 -7.0031e-01 +1.7848e-01 -4.4481e-01 +3.3573e-01 +7.4182e-01 -6.4630e-02 -2.5413e-01 +6.5292e-01
2 +1.758435086e+07 +1.758435086e+07 +1.758424662e+07 +1.758424662e+07 +4.4450e-01 +5.4178e-01 +1.5126e-01 +9.6784e-02 -1.3920e-01 +2.9002e-01 +2.9985e-03 +1.0383e-01 +7.1227e-01 +4.5518e-01 -3.0008e-01 -4.0392e-01 +9.5099e-01 -4.6905e-03 -2.8863e-02 -6.5536e-01 +2.8323e-01 +1.9968e-01 -4.4041e-01 -2.8370e-01
23 +1.368901761e+07 +1.368901761e+07 +1.368891337e+07 +1.368891337e+07 -7.0396e-02 +1.6254e-01 -1.0521e-01 -6.0104e-01 -3.6597e-01 +3.5437e-02 +3.2374e-02 +2.7624e-01 +2.2677e-01 +4.4123e-01 -5.2076e-01 -1.5908e-01 +1.2479e-01 -3.9110e-01 +6.6053e-01 -6.4717e-01 +3.7169e-01 +6.9001e-02 +6.9948e-02 -7.4159e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.918191896e+06 +2.918191896e+06 +2.917191896e+06 +2.917191896e+06 -2.2343e-01 +1.6703e-01 -5.6799e-01 +7.3812e-01 +4.1002e-01 -1.6360e-01 +8.8131e-01 +3.0367e-01 +2.5285e-01 -5.3886e-02 -3.8578e-01 +3.9880e-01 +4.6377e-01 -1.0044e-01 +6.3736e-01 -3.3154e-01 +3.8650e-01 -8.6434e-01 -1.4985e-01 +2.1997e-01
% function evaluation | noise-free fitness - Fopt (-3.629000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.757583600e+06 +5.757583600e+06 +5.757547310e+06 +5.757547310e+06 -1.1831e-02 -2.3942e-02 +8.2867e-02 -6.2089e-01 -3.2706e-01 -2.6523e-01 +5.2669e-02 +5.0315e-01 -7.6705e-01 +5.4401e-01 +1.4807e-01 +1.7632e-01 +3.5422e-02 -2.8836e-01 -5.6864e-01 +5.5638e-01 -3.1608e-02 -4.0406e-01 +6.5124e-01 -5.9660e-02
3 +2.328002331e+06 +2.328002331e+06 +2.327966041e+06 +2.327966041e+06 +5.7200e-01 -3.2353e-02 +5.2785e-01 -9.5667e-03 -4.9631e-02 -3.6810e-01 +4.3593e-01 -4.3618e-01 -4.0263e-01 -1.7464e-01 -2.2173e-01 +1.7075e-01 +4.3420e-01 -6.9458e-01 -5.4955e-01 -3.4871e-01 +3.4490e-01 +8.3600e-01 -2.6501e-01 +4.0598e-01
% function evaluation | noise-free fitness - Fopt (-4.840000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.105571579e+06 +4.105571579e+06 +4.105523179e+06 +4.105523179e+06 -1.2410e-01 +1.3245e-02 -5.4485e-01 -8.9668e-02 +1.4252e-01 +2.4146e-01 +6.2850e-01 -7.4627e-02 -2.0988e-01 -2.5589e-02 +1.1257e-01 -8.2596e-02 +2.1287e-01 +1.3212e-01 +2.8181e-01 +2.4564e-02 -5.5996e-01 +4.7142e-02 -6.6212e-02 +3.5215e-01
3 +3.757989408e+06 +3.757989408e+06 +3.757941008e+06 +3.757941008e+06 -4.8199e-01 +2.2298e-01 +2.0566e-01 -1.3919e-01 +3.1788e-02 -5.0413e-02 +5.2423e-01 -6.3050e-01 +1.8822e-01 -4.1401e-01 -6.1512e-01 +6.1537e-01 -7.4473e-01 +8.1248e-01 +3.2198e-02 +2.3436e-01 +3.5497e-01 -2.5237e-01 -5.6611e-01 -2.6094e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
