% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.825614741e+02 +4.825614741e+02 +6.063914741e+02 +6.063914741e+02 -2.7435e-01 -3.5906e-02 -5.9599e-03 +3.6165e-01 -2.1094e-01 +1.4908e-01 -1.6169e-01 +1.6547e-01 +2.3806e-01 -1.5579e-02 +8.3049e-01 -3.8835e-02 +1.2245e-01 +2.1454e-02 -6.0524e-01 -4.9047e-02 -7.6265e-01 -5.4447e-03 +8.1088e-02 +2.8586e-01
10 +3.750627777e+02 +3.750627777e+02 +4.988927777e+02 +4.988927777e+02 -1.0255e-01 +3.9866e-01 -1.5459e-01 -3.5140e-01 +5.9086e-01 -1.6084e-01 -9.9233e-02 +1.1267e-03 +2.7167e-01 +1.1544e-02 +2.1513e-01 -1.2678e-03 +3.4990e-01 -2.6525e-02 -4.9511e-01 -3.5569e-02 +3.7262e-01 -3.5320e-01 -6.6118e-01 -8.5834e-02
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.748531785e+02 +6.748531785e+02 +7.223631785e+02 +7.223631785e+02 -8.9243e-02 -1.7160e-01 -3.8215e-01 +4.3513e-01 +4.6402e-01 +2.9111e-01 +3.3034e-01 -5.0375e-02 -4.5199e-02 +8.7586e-01 +8.2236e-01 -8.5641e-01 +2.3890e-01 -2.0316e-02 +5.7138e-01 -5.8393e-01 -3.7154e-01 +1.7580e-01 -1.0188e-01 -4.6283e-01
2 +4.993986648e+02 +4.993986648e+02 +5.469086648e+02 +5.469086648e+02 +2.2255e-01 -4.3811e-01 +2.8237e-01 -1.9707e-01 +3.1112e-01 +3.2271e-01 -1.6075e-01 -4.0896e-01 -5.6189e-01 -6.0484e-01 +2.5411e-03 -1.8636e-01 +4.1511e-01 -6.8122e-01 -1.8192e-01 -8.2562e-02 +2.4245e-02 +4.1971e-01 -2.0460e-01 -1.4499e-01
7 +3.629970091e+02 +3.629970091e+02 +4.105070091e+02 +4.105070091e+02 -1.9877e-01 +5.9402e-01 +4.2121e-01 -7.3306e-01 +3.4862e-01 +1.1210e-01 -9.5129e-02 -6.7053e-03 +7.8569e-01 +4.9692e-01 -4.9860e-01 +1.0720e-01 +6.5467e-01 +2.8481e-01 +3.9623e-01 +5.1004e-02 +1.1031e-01 -2.3440e-01 -1.5800e-01 -3.7707e-01
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.051676960e+03 +1.051676960e+03 +1.107016960e+03 +1.107016960e+03 +1.8846e-01 -4.4893e-01 +2.4734e-01 +3.4549e-01 -5.0604e-01 +7.1337e-01 +1.2638e-01 -8.3652e-01 +9.1025e-01 +1.4520e-01 -2.6366e-01 -1.8151e-01 +3.3414e-01 -7.6165e-01 +4.6500e-01 -4.7317e-01 -3.5203e-01 +2.5416e-01 -5.0442e-01 -3.5138e-01
3 +4.968746488e+02 +4.968746488e+02 +5.522146488e+02 +5.522146488e+02 +2.6228e-02 -1.2548e-01 +4.1031e-01 +2.4135e-02 -8.4053e-01 +6.2149e-01 +6.0865e-01 +1.4370e-01 +3.4188e-01 +2.4843e-01 -4.7546e-02 -1.3604e-01 -6.7602e-01 +3.7659e-01 -7.8394e-01 -4.4520e-01 +3.3707e-01 -3.7710e-01 +2.3488e-01 +4.2061e-01
15 +2.976786792e+02 +2.976786792e+02 +3.530186792e+02 +3.530186792e+02 -8.4738e-01 -2.7113e-01 -5.7827e-02 +2.1561e-01 -3.9916e-01 +2.2436e-01 +2.2214e-01 -5.3004e-01 -3.1304e-01 +1.2517e-01 -4.8133e-01 +8.8028e-02 -6.0882e-01 +2.6491e-01 -2.5783e-02 +3.1516e-01 +5.1111e-01 -6.1061e-01 -1.4720e-02 +2.2922e-01
26 +2.252608446e+02 +2.252608446e+02 +2.806008446e+02 +2.806008446e+02 -1.3768e-01 -3.6365e-01 -3.2514e-01 +6.2615e-02 -2.1239e-01 +3.5521e-01 +1.5213e-01 +5.1551e-01 -4.0393e-01 +3.5727e-01 -5.3596e-02 +1.0936e-01 -4.3062e-01 +1.9365e-03 +4.3522e-01 -1.2870e-02 +5.8928e-01 -1.0612e-01 +4.3452e-01 +2.1486e-01
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.673911015e+02 +4.673911015e+02 +3.770611015e+02 +3.770611015e+02 -6.9914e-01 -2.1355e-01 -1.5596e-01 +3.8620e-01 +1.8277e-01 +4.1722e-01 -1.3493e-01 -5.8529e-01 +2.0818e-01 -7.1970e-02 +4.1024e-01 -9.4363e-02 +4.0598e-01 +3.3125e-01 -2.4779e-01 +7.8376e-01 +7.9015e-01 -7.0485e-02 +4.2056e-02 +4.1409e-02
31 +2.216864497e+02 +2.216864497e+02 +1.313564497e+02 +1.313564497e+02 -2.8659e-01 -6.9509e-01 -1.9563e-01 -2.9677e-01 +3.6056e-01 +1.3516e-01 +4.9965e-02 -9.2456e-02 +4.2522e-01 +5.4185e-03 -3.0556e-01 +7.7557e-02 -4.4721e-01 -2.6350e-01 -3.2593e-01 -7.5266e-02 +2.0388e-01 -2.8408e-01 +8.8053e-02 +8.9236e-02
% function evaluation | noise-free fitness - Fopt (6.561000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.418354214e+02 +5.418354214e+02 +6.074454214e+02 +6.074454214e+02 -3.7821e-01 +5.4828e-02 -2.7761e-02 +3.4389e-01 +2.0852e-01 +2.3106e-01 -7.1898e-01 -1.2097e-01 -5.5153e-03 +4.6428e-01 +3.0082e-01 -2.7585e-01 -3.2321e-01 +4.9471e-01 +5.0143e-01 +2.8865e-01 -5.6604e-01 -1.5686e-01 -3.7121e-01 -3.4158e-01
36 +2.594177155e+02 +2.594177155e+02 +3.250277155e+02 +3.250277155e+02 -2.5927e-01 -5.1084e-01 +6.9915e-01 -7.4225e-01 +6.7135e-01 +3.3296e-01 -1.0448e-01 +1.8022e-01 -6.4809e-01 +5.5184e-02 -4.9338e-01 -2.6596e-01 -3.2714e-01 -2.2640e-02 +3.6053e-01 +9.4467e-02 -8.5261e-02 -2.2002e-01 +4.2334e-01 -5.1182e-02
% function evaluation | noise-free fitness - Fopt (-1.536000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.410299318e+02 +4.410299318e+02 +4.256699318e+02 +4.256699318e+02 -3.3730e-01 -2.5703e-01 +3.2164e-02 -2.3530e-01 +4.8698e-02 +2.4894e-01 -4.9296e-01 -3.7274e-01 +3.5145e-01 +6.5067e-02 +1.0059e-01 -1.2971e-01 -4.3660e-01 +1.9983e-01 +4.3582e-01 +5.3438e-01 -6.7495e-02 +9.1540e-03 -4.2167e-01 +5.5403e-02
24 +3.331678344e+02 +3.331678344e+02 +3.178078344e+02 +3.178078344e+02 -4.1983e-01 +5.9268e-01 +4.8702e-01 -3.4223e-02 -5.6754e-01 -1.4912e-02 +2.6606e-01 -4.6584e-01 -1.2536e-01 +2.8821e-01 +5.2250e-01 +3.3003e-01 +1.2641e-01 -6.8586e-02 +5.2662e-01 -1.4563e-01 +8.8501e-02 +1.7484e-01 -6.8675e-03 +3.0041e-02
% function evaluation | noise-free fitness - Fopt (-1.318000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.311727233e+02 +8.311727233e+02 +8.179927233e+02 +8.179927233e+02 +5.7916e-01 +2.5766e-01 +1.9642e-01 -5.8797e-01 +2.3411e-01 +2.7585e-01 -6.3039e-01 -2.0776e-01 +6.7125e-01 -6.2175e-01 +1.9142e-01 +1.3038e-01 +5.9513e-01 -3.8823e-01 -1.8688e-01 -1.5313e-01 +1.6935e-01 -1.4636e-02 +6.4388e-01 -3.1727e-01
7 +6.213325812e+02 +6.213325812e+02 +6.081525812e+02 +6.081525812e+02 -9.1907e-02 -2.7230e-03 -5.4986e-01 +6.3268e-01 +5.8383e-01 +1.5501e-01 -2.9404e-01 -1.3028e-01 -3.0926e-01 -3.8440e-01 +1.4878e-01 -3.7467e-01 +2.0886e-02 -8.3319e-02 -6.4792e-02 -1.8936e-01 -2.2036e-01 -4.2857e-01 +2.4167e-01 -6.8841e-01
8 +3.699738366e+02 +3.699738366e+02 +3.567938366e+02 +3.567938366e+02 +4.0451e-02 -5.8772e-01 +1.2339e-01 +5.3053e-01 +2.6212e-01 +3.9212e-01 +1.4185e-01 +2.3975e-01 +6.4378e-02 +1.1981e-01 -7.6130e-01 +4.2245e-02 -6.4857e-01 +5.6783e-02 -9.2858e-02 +1.3807e-01 +7.0835e-02 +8.8915e-01 -2.6327e-01 -6.0034e-02
% function evaluation | noise-free fitness - Fopt (-6.052000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.919950176e+02 +8.919950176e+02 +8.314750176e+02 +8.314750176e+02 +2.7856e-01 +3.3960e-01 -1.6828e-01 +5.0961e-01 -7.5615e-02 +2.3883e-01 +4.6903e-01 +2.1792e-01 -5.0886e-01 -8.4881e-01 +3.8690e-01 -2.8570e-01 +4.1093e-01 -5.7312e-01 +5.2686e-01 -2.9741e-01 +5.7854e-02 +5.9047e-01 -3.7102e-01 -1.3356e-01
2 +6.175597266e+02 +6.175597266e+02 +5.570397266e+02 +5.570397266e+02 -1.8793e-01 -4.8565e-02 +2.5815e-01 -1.8044e-01 -3.5396e-01 -4.4538e-02 +2.8187e-03 +2.2461e-01 -4.8236e-01 -1.1609e-01 -6.2182e-01 +9.6717e-02 -4.7533e-01 +4.6970e-01 -5.1869e-01 +3.9267e-01 +6.0484e-01 +1.7002e-02 +1.9266e-02 -4.8698e-01
3 +3.914062580e+02 +3.914062580e+02 +3.308862580e+02 +3.308862580e+02 -3.2924e-02 -7.4161e-01 -2.5705e-01 +1.9735e-01 +2.0308e-02 -4.2954e-02 +4.2278e-01 +4.9057e-01 +3.4613e-01 +2.4433e-02 +5.5388e-01 -3.5927e-01 +5.0459e-01 +5.7180e-01 -2.8097e-02 +6.1480e-02 -5.1270e-01 +2.9578e-01 +1.1608e-01 +3.0398e-01
% function evaluation | noise-free fitness - Fopt (1.844000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.373741250e+03 +1.373741250e+03 +1.558141250e+03 +1.558141250e+03 +6.4080e-01 -4.3565e-01 -5.5310e-01 -2.6887e-01 +4.4497e-01 -7.4700e-02 -3.1386e-01 -7.4276e-01 -6.5022e-01 +1.4007e-01 -1.1350e-01 -3.0247e-02 +6.0767e-01 -8.4455e-01 +6.4404e-01 -3.1671e-03 -4.6803e-01 -3.8383e-01 -2.2811e-01 +6.1390e-01
2 +4.517918188e+02 +4.517918188e+02 +6.361918188e+02 +6.361918188e+02 +8.1480e-03 -4.9180e-01 +1.3557e-01 +4.0525e-01 +3.5767e-01 +4.9923e-01 +4.9610e-01 -2.5767e-01 +4.8679e-01 -2.6846e-01 +1.6138e-01 +3.6020e-01 -1.8128e-01 -7.9106e-02 -7.3382e-01 -7.2748e-01 -1.8530e-01 +3.6438e-01 +2.6635e-01 -1.6033e-01
15 +3.269959925e+02 +3.269959925e+02 +5.113959925e+02 +5.113959925e+02 -3.2648e-01 +8.3991e-01 +7.0953e-01 +6.8487e-02 +1.8555e-01 +1.9354e-01 +8.0357e-01 +3.5505e-01 -4.5906e-01 -8.8129e-02 -8.5004e-02 +5.9956e-01 +2.2001e-02 -4.9832e-01 +6.9140e-01 +5.6177e-01 +3.0586e-01 -5.5063e-01 -6.9873e-01 +4.2913e-01
% function evaluation | noise-free fitness - Fopt (2.277700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.507548439e+02 +6.507548439e+02 +8.785248439e+02 +8.785248439e+02 +1.1476e-01 -1.3871e-01 -3.0520e-01 -4.5318e-01 +3.5171e-01 -1.0313e-01 -5.6094e-01 +9.0512e-02 +6.7762e-02 -2.0256e-01 +7.0382e-01 +2.5488e-01 -6.1597e-01 -5.2398e-01 +3.2474e-01 +3.2984e-01 +6.6004e-02 +4.7460e-01 -5.8938e-01 +1.1930e-01
2 +5.246913271e+02 +5.246913271e+02 +7.524613271e+02 +7.524613271e+02 +3.7238e-01 +6.7290e-01 +3.6801e-01 -6.3756e-02 +4.9228e-01 +4.2717e-01 -6.5501e-02 +8.4111e-01 +2.9859e-01 +1.8193e-01 +3.7655e-02 -4.4350e-01 +1.1917e-01 +1.5766e-01 -5.6016e-02 -1.0733e-01 +3.4709e-01 -2.0664e-01 +6.2646e-02 -2.2580e-01
6 +3.312890881e+02 +3.312890881e+02 +5.590590881e+02 +5.590590881e+02 +5.9974e-02 -5.9179e-01 -2.2640e-01 +2.3710e-01 -1.9360e-01 -1.3995e-01 +1.4266e-01 +1.9283e-01 +1.5885e-01 -1.8529e-01 +1.8466e-01 +4.7010e-01 +7.1257e-01 +8.1600e-01 +5.8771e-01 +2.0619e-02 -3.1570e-01 +2.4801e-01 +1.3109e-01 +2.4339e-01
% function evaluation | noise-free fitness - Fopt (9.640000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.275471206e+02 +8.275471206e+02 +9.239471206e+02 +9.239471206e+02 -1.6714e-01 -4.3638e-02 +3.4946e-01 -4.3543e-01 -4.2235e-02 +9.6638e-01 -2.7919e-01 +4.0778e-01 +3.4740e-01 -2.3290e-01 -5.0513e-01 -1.3104e-01 -4.3667e-01 -8.7447e-01 +5.7499e-02 -6.4145e-01 -4.1591e-01 -4.7763e-01 -7.0484e-01 -3.3419e-01
3 +5.549852293e+02 +5.549852293e+02 +6.513852293e+02 +6.513852293e+02 -1.3417e-01 +4.3988e-01 +7.9653e-02 -6.5742e-02 +2.0653e-01 +2.1523e-01 +7.8340e-02 +2.5391e-02 -8.0423e-01 +1.2657e-01 +5.6338e-01 +7.0203e-01 -1.7584e-01 +2.3533e-01 -4.6178e-01 +3.4593e-02 -7.1424e-01 -2.1833e-01 -1.3911e-01 -5.5304e-01
30 +1.640046558e+02 +1.640046558e+02 +2.604046558e+02 +2.604046558e+02 +5.5832e-01 +3.2434e-01 +1.9297e-01 +4.1959e-02 +2.8502e-01 +6.9129e-01 -6.9516e-02 -2.3439e-01 -1.3802e-01 +1.4834e-01 -1.1246e-01 -1.9714e-01 -1.5364e-01 -5.0452e-02 +1.9959e-01 -4.5300e-01 -4.0084e-02 -1.4427e-01 -2.2462e-04 +5.7312e-01
% function evaluation | noise-free fitness - Fopt (-9.045000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.641419840e+02 +7.641419840e+02 +6.736919840e+02 +6.736919840e+02 +1.3354e-01 -1.2058e-01 +5.0890e-01 -8.0567e-01 +5.7544e-01 +7.5942e-01 -7.2359e-01 -5.3029e-01 +6.9036e-01 +1.8011e-01 -2.1662e-01 -3.8116e-01 -5.6749e-01 +2.8894e-01 +1.5190e-01 +2.5378e-01 +3.2009e-01 -5.4745e-02 -1.7572e-01 +1.2507e-01
8 +4.521556840e+02 +4.521556840e+02 +3.617056840e+02 +3.617056840e+02 +4.6550e-01 +6.0695e-01 +1.7747e-01 -1.8242e-01 -4.7885e-01 -1.8393e-01 -3.6206e-01 -3.1602e-01 +1.5179e-01 -4.0837e-02 +1.0995e-01 -5.9764e-04 +1.9229e-01 +4.9037e-01 -2.6432e-01 +4.5319e-01 -3.2518e-01 -4.6353e-01 -1.9448e-01 -4.4265e-01
