% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.656095643e+01 +9.656095643e+01 +1.760409564e+02 +1.760409564e+02 +2.8653e-01 -5.9263e-02 -3.0314e-01 -1.3045e-01 +3.9779e-01 +3.9422e-01 -1.8648e-01 +2.3121e-01 -4.4234e-01 +5.9283e-01 +2.4185e-01 -7.9659e-02 +5.1740e-01 -3.5065e-02 +6.9665e-02 -7.3998e-01 +1.2033e-01 -7.6031e-01 -4.2087e-01 +2.1875e-01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.319045401e+02 +1.319045401e+02 +5.263845401e+02 +5.263845401e+02 -4.6330e-01 -1.7391e-01 -5.9845e-01 +3.1566e-01 -3.0753e-02 -2.5319e-01 +3.5978e-01 +7.2866e-01 +5.7783e-01 +3.0950e-01 +9.5936e-02 +2.8685e-01 -1.4974e-01 +2.0631e-01 -9.7258e-02 +4.2416e-01 +2.0283e-01 -3.3701e-01 -1.8804e-01 +2.9459e-01
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.295839335e+02 +1.295839335e+02 -1.175260665e+02 -1.175260665e+02 +1.5668e-01 -4.7022e-01 -5.3788e-01 +1.5339e-01 +1.0720e-01 +8.7860e-02 -3.7995e-01 -2.0135e-01 +6.5520e-01 +7.3710e-02 +1.5998e-01 +3.1957e-01 -2.6256e-01 -4.9866e-01 +1.9375e-01 -7.9167e-02 -7.9034e-01 -4.4988e-01 +6.6440e-01 -8.8267e-02
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.186150204e+02 +1.186150204e+02 -3.342497958e+01 -3.342497958e+01 -6.1083e-01 +4.1824e-01 -3.8376e-01 +4.2802e-01 +4.6644e-01 +4.9490e-01 -4.2521e-01 +5.9110e-01 -1.4387e-01 -6.2954e-01 +4.8962e-01 -5.2129e-01 -3.1267e-02 -9.1263e-01 +2.8432e-01 +1.8259e-01 +2.3942e-01 +8.4611e-01 +5.0547e-01 -6.8103e-01
2 +9.686519763e+01 +9.686519763e+01 -5.517480237e+01 -5.517480237e+01 -3.1597e-01 +4.8521e-03 -4.3580e-01 +2.7172e-01 +2.5001e-01 +5.7218e-01 +8.0272e-01 -2.1235e-01 +1.1340e-01 +3.8746e-01 +2.9405e-01 +4.2394e-01 -7.7715e-01 -2.0532e-02 +3.8412e-01 -4.8560e-01 -3.0213e-01 -5.3490e-03 -6.6112e-01 +8.5723e-01
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.069854566e+01 +7.069854566e+01 +4.544854566e+01 +4.544854566e+01 +5.1078e-01 -6.6126e-01 +6.2697e-02 +5.6709e-01 +3.3978e-01 +6.4190e-01 -1.3370e-01 +3.6158e-01 +1.2082e-01 -2.4164e-01 -3.2134e-01 -2.9192e-01 +1.8497e-02 +9.9663e-02 +8.9154e-01 -1.0403e-01 -4.4125e-02 +9.7572e-02 -6.6187e-02 +5.0540e-02
