% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.620422542e+04 +2.620422542e+04 +2.635337542e+04 +2.635337542e+04 +9.0762e-02 +4.1564e-01 +1.4910e-01 +2.6079e-02 -1.3218e-02 +4.1343e-01 -3.7089e-01 -7.3295e-01 -7.1875e-02 -6.2742e-01 -2.3089e-01 -4.4512e-01 +4.2372e-01 -8.9039e-02 -8.7406e-02 -9.3307e-01 -7.9644e-02 -2.5206e-01 +2.3524e-01 +2.5454e-01
3 +2.446112784e+04 +2.446112784e+04 +2.461027784e+04 +2.461027784e+04 -4.6511e-02 +5.0883e-01 -4.2611e-01 -5.7993e-02 -2.1181e-01 -6.6721e-01 -3.6265e-01 +7.6793e-01 +5.8867e-01 +5.3983e-02 -5.8200e-01 +5.1717e-01 -6.7672e-01 +3.0221e-01 -3.8497e-01 +6.0529e-01 -5.3569e-02 +7.6876e-01 -5.8733e-01 +4.0719e-01
12 +1.430902532e+04 +1.430902532e+04 +1.445817532e+04 +1.445817532e+04 +1.9949e-01 +7.2300e-03 +5.5799e-01 +3.5321e-01 -9.1684e-01 +3.3862e-01 +9.4803e-02 -6.5996e-02 -2.1652e-01 +6.2727e-01 -2.0816e-01 -3.4207e-02 +4.2950e-01 -2.4714e-01 -4.4660e-01 +2.5469e-01 -1.8462e-02 -1.4855e-02 -1.0596e-01 -4.0367e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.014415566e+05 +1.014415566e+05 +1.004415566e+05 +1.004415566e+05 +3.1642e-01 +5.7202e-01 -6.0929e-01 -2.1726e-01 -4.2708e-01 +6.8029e-01 -2.7075e-02 -4.4570e-01 -7.4217e-01 +5.5097e-01 -3.0797e-01 -7.3670e-02 +2.1523e-01 +2.9779e-01 +4.7813e-04 -7.7721e-01 -1.0462e-01 +7.6929e-01 -1.3955e-01 -1.7096e-01
2 +8.281052334e+04 +8.281052334e+04 +8.181052334e+04 +8.181052334e+04 +1.6660e-01 +1.6331e-01 -1.4603e-01 -1.4855e-01 -7.2035e-02 -5.9709e-02 -1.3562e-01 +1.9628e-01 +3.2966e-02 +7.2136e-01 -4.6619e-02 -1.3608e-01 -2.9543e-01 +4.3266e-02 -4.2393e-01 +3.0657e-01 +1.9834e-01 -3.9031e-02 +2.8763e-01 +8.9675e-01
7 +4.903006148e+04 +4.903006148e+04 +4.803006148e+04 +4.803006148e+04 -5.1684e-01 +6.8904e-01 +9.4804e-01 -3.5597e-01 -3.0234e-01 +1.8123e-01 -1.7330e-01 +7.3744e-03 -6.5990e-02 +8.1512e-01 -1.9964e-01 -7.5878e-01 +1.2522e-01 -1.9513e-01 +6.1413e-02 -7.9805e-01 -2.5233e-01 -8.3309e-01 +2.4997e-01 -3.0022e-01
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.858061470e+04 +9.858061470e+04 +9.867923470e+04 +9.867923470e+04 -3.7139e-01 +1.5084e-01 +1.9002e-01 -1.6283e-01 -4.0075e-01 -2.0148e-02 +1.7250e-01 +1.7466e-01 -1.7856e-02 +6.7030e-01 -5.5520e-01 -1.3712e-01 +4.7142e-01 +5.4120e-01 +2.3476e-01 -3.6249e-01 -8.0444e-01 +1.9927e-01 +3.6482e-01 +8.5133e-03
82 +6.055254870e+04 +6.055254870e+04 +6.065116870e+04 +6.065116870e+04 -7.7096e-02 -4.1391e-01 -4.3106e-01 -1.9640e-01 -3.5188e-01 -3.9841e-01 +4.1265e-02 -1.8032e-01 -2.1027e-01 +7.0483e-01 +4.9417e-01 +3.7935e-02 +3.6720e-02 -4.6666e-01 -3.7465e-01 -1.9691e-01 +4.3264e-01 -1.7389e-01 +2.1340e-03 +2.6089e-01
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.999767696e+04 +5.999767696e+04 +5.995052696e+04 +5.995052696e+04 +4.3933e-01 -7.8063e-01 +4.5539e-01 -7.4325e-01 -4.0597e-01 -6.9062e-01 -4.2894e-01 +3.5455e-01 +2.4950e-01 -3.7495e-01 -4.7750e-01 +2.4990e-02 +1.3221e-01 +1.2216e-01 +6.1467e-01 +4.8007e-03 -5.5631e-01 -1.8593e-01 -4.2219e-02 +3.6861e-02
56 +3.856954199e+04 +3.856954199e+04 +3.852239199e+04 +3.852239199e+04 -1.7678e-01 +1.9841e-01 -2.6974e-01 -2.9329e-01 +8.0685e-01 -4.8411e-02 -2.6915e-01 -2.3233e-01 -9.1215e-03 +2.5038e-02 +4.1894e-01 -7.5560e-01 +1.0460e-01 -4.3119e-01 +6.4666e-01 -3.4663e-01 -4.0351e-01 -6.9266e-01 -4.0433e-01 -2.5280e-01
% function evaluation | noise-free fitness - Fopt (3.752000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.494421623e+04 +4.494421623e+04 +4.498173623e+04 +4.498173623e+04 +1.1139e-02 -3.0244e-01 -1.9276e-01 +6.4371e-01 +2.9005e-01 +6.4573e-01 +1.9405e-01 +5.0868e-01 +1.2557e-01 +9.8328e-03 -1.6448e-01 -5.5861e-01 +2.7778e-01 -5.8930e-02 -9.8787e-02 +5.3924e-01 +2.7181e-01 -1.2567e-01 +5.1985e-01 -6.9798e-01
5 +2.858958714e+04 +2.858958714e+04 +2.862710714e+04 +2.862710714e+04 -2.4229e-01 -5.3835e-01 -2.7354e-01 -8.5675e-03 +6.4597e-01 +3.0346e-01 +5.6923e-01 +2.1307e-01 -9.4282e-01 -5.7493e-01 +4.3956e-01 -4.3291e-02 +3.3523e-04 +1.1861e-01 -6.0861e-01 -4.7507e-01 -3.9871e-01 +2.7868e-03 -4.2058e-01 +4.1916e-01
% function evaluation | noise-free fitness - Fopt (-2.980000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.941796081e+04 +6.941796081e+04 +6.938816081e+04 +6.938816081e+04 -1.4289e-01 -3.7202e-01 -2.0676e-01 -4.8807e-01 +5.4390e-01 +3.3581e-01 -3.0293e-01 -1.6917e-01 +5.7651e-01 +1.8406e-01 +3.6244e-01 -3.1385e-01 +4.1061e-02 +3.5381e-01 -5.3523e-01 +1.3319e-01 -3.5878e-01 -4.9876e-01 -4.5102e-02 +2.4326e-01
3 +5.791768618e+04 +5.791768618e+04 +5.788788618e+04 +5.788788618e+04 -8.9884e-02 -4.0559e-01 -3.1618e-01 +5.0269e-01 -2.0185e-01 +6.3316e-01 -4.7846e-01 +1.4843e-01 +5.5985e-01 -7.8067e-02 +3.0592e-01 -7.1577e-01 -3.6242e-01 -2.4141e-01 -6.4537e-01 +1.3808e-01 +5.6320e-02 -6.5765e-01 -2.7814e-01 -6.7159e-01
% function evaluation | noise-free fitness - Fopt (8.140000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.208188577e+04 +7.208188577e+04 +7.216328577e+04 +7.216328577e+04 -4.7158e-01 -2.7652e-02 +2.8275e-01 +1.4999e-01 -5.4156e-01 -2.3279e-01 +4.7514e-01 +1.8180e-02 +4.6553e-02 -4.3291e-01 +1.6183e-01 +6.3034e-01 +1.4894e-01 +6.8508e-02 -6.8199e-02 -2.9413e-01 -5.0818e-01 +3.6823e-01 -8.0724e-01 +1.5364e-01
11 +6.296754951e+04 +6.296754951e+04 +6.304894951e+04 +6.304894951e+04 +8.5827e-01 -6.5095e-01 +1.5158e-01 -4.6209e-01 +6.1888e-01 +6.0042e-01 -6.8972e-01 -1.6333e-01 +1.7180e-01 -1.8473e-01 -3.2960e-01 +4.4039e-01 +1.5537e-01 -6.3487e-01 -2.7871e-01 -1.7446e-01 -1.0724e-01 -6.0137e-01 +7.5552e-01 +3.6791e-01
% function evaluation | noise-free fitness - Fopt (-1.835000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
