% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.461513385e+06 +5.461513385e+06 +5.461458445e+06 +5.461458445e+06 -2.0838e-01 +4.4821e-02 -6.3357e-01 +3.2349e-02 +5.6715e-01 -5.2412e-01 +2.6239e-02 -7.8758e-02 +2.1956e-01 +6.4978e-01 +1.9865e-02 +1.0972e-01 -5.0339e-01 -6.8383e-01 -1.2665e-03 -5.9081e-01 -7.0037e-01 +1.7613e-01 +7.5478e-02 +7.1190e-01
3 +3.344990684e+06 +3.344990684e+06 +3.344935744e+06 +3.344935744e+06 -7.6939e-01 -1.8606e-01 -2.6888e-01 -3.1881e-01 -4.0542e-01 +7.8546e-01 -4.8387e-01 -3.0978e-01 -7.5664e-01 -6.4097e-01 -6.6770e-01 +3.9991e-02 +7.3253e-01 +2.9459e-01 +1.5819e-01 -5.0105e-01 -1.1855e-01 -2.9999e-01 +1.4600e-02 +1.3769e-02
55 +1.920346726e+06 +1.920346726e+06 +1.920291786e+06 +1.920291786e+06 -1.1164e-02 -5.3178e-01 -7.2951e-01 -3.4822e-01 +5.8404e-01 -8.4160e-03 +1.6940e-01 +1.5024e-01 -4.1746e-01 -7.6778e-02 -7.8902e-01 -4.8319e-01 -1.0908e-01 -8.6129e-01 -6.6458e-01 -7.2084e-01 +1.0694e-01 +4.5865e-01 -3.5910e-01 +3.6674e-01
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.536915272e+06 +2.536915272e+06 +2.536974402e+06 +2.536974402e+06 +5.9337e-01 +5.4449e-01 -3.0106e-01 +2.4629e-01 +1.1861e-01 -8.1719e-02 +3.3124e-02 +3.2507e-01 +8.0749e-01 -8.7250e-01 +2.9144e-02 +2.5262e-01 -1.4073e-01 -5.2736e-01 -5.2068e-01 +2.9924e-01 +2.5064e-01 -4.8972e-01 +7.9101e-01 +5.8694e-01
2 +2.126331815e+06 +2.126331815e+06 +2.126390945e+06 +2.126390945e+06 +4.0613e-01 -9.3074e-02 +7.5697e-02 +1.7106e-01 -3.2665e-01 -2.8849e-01 +5.6352e-01 -1.7623e-01 +6.9999e-01 +4.9310e-01 +3.0644e-01 -1.9918e-02 -4.1822e-01 +8.1256e-01 -4.1780e-01 -1.6773e-01 +3.6194e-01 -2.5111e-01 +1.3399e-01 +2.0922e-01
5 +1.271166940e+06 +1.271166940e+06 +1.271226070e+06 +1.271226070e+06 -5.9342e-01 -9.5425e-02 +1.5780e-01 -4.3558e-01 -6.1373e-01 -9.3874e-01 -7.7644e-01 +2.6647e-02 -1.1842e-01 +3.3735e-01 +2.2141e-01 -1.1867e-01 -1.4710e-01 +8.2960e-01 -3.9567e-01 -2.5001e-01 +1.3156e-01 +7.0281e-01 +1.1559e-01 +1.3897e-02
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.338971284e+06 +2.338971284e+06 +2.338479754e+06 +2.338479754e+06 -5.7774e-01 +2.5548e-01 +5.2638e-03 +2.5117e-01 -5.9693e-02 +1.8505e-01 +1.0850e-01 +5.1919e-01 +4.1460e-02 +1.8134e-02 -1.4275e-02 -4.7403e-01 +2.2199e-01 +3.0152e-01 -3.2934e-01 +3.2848e-01 -1.2160e-01 -3.3453e-01 -7.7050e-03 -7.0005e-01
2 +9.810232443e+05 +9.810232443e+05 +9.805317143e+05 +9.805317143e+05 -1.1956e-01 +8.7192e-01 +5.0584e-01 +7.2952e-02 -4.1884e-03 -3.7012e-01 -3.3751e-02 -4.8415e-02 -7.2299e-02 -1.3935e-01 +2.8779e-01 +3.4706e-01 -6.7292e-01 -2.7556e-01 +2.8120e-02 -4.4778e-02 +5.9805e-01 +2.4704e-01 +2.3656e-01 +1.0848e-01
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.145968007e+06 +9.145968007e+06 +9.145797807e+06 +9.145797807e+06 -7.8434e-01 -2.3705e-01 +5.5186e-04 -5.5705e-01 +1.7217e-01 -5.7600e-01 +3.1041e-01 +1.7814e-01 +1.7220e-01 +2.8853e-01 -4.7794e-01 -1.8538e-02 -2.3954e-01 +1.4448e-02 +5.5013e-01 +1.3178e-01 -1.4879e-01 -1.1465e-01 -2.6318e-01 -4.5825e-02
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.657014732e+06 +9.657014732e+06 +9.656544982e+06 +9.656544982e+06 -1.9707e-01 -1.3301e-01 +2.5067e-01 -5.0840e-01 +4.3821e-01 -1.2494e-02 +2.5661e-01 -6.4817e-02 +4.3617e-01 -2.3870e-01 +3.8402e-01 +1.3971e-01 -2.2082e-01 +2.7769e-01 +3.8422e-01 -2.0257e-02 -4.7623e-01 +4.9858e-01 +2.3622e-01 -9.5018e-01
% function evaluation | noise-free fitness - Fopt (1.999100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.426319925e+06 +1.426319925e+06 +1.426519835e+06 +1.426519835e+06 -7.6126e-01 -1.4945e-01 +2.2674e-01 -1.1089e-01 +4.3217e-01 +9.7460e-02 +8.3509e-01 -1.1082e-01 -8.9062e-01 +7.4149e-01 +1.5807e-01 +4.1459e-03 +7.7270e-02 -1.6743e-01 -2.2784e-02 -1.5825e-01 -8.8777e-01 +4.7573e-01 -4.5493e-01 +2.3600e-01
2 +8.399731246e+05 +8.399731246e+05 +8.401730346e+05 +8.401730346e+05 +6.8581e-02 -8.1599e-01 -2.1017e-01 -2.7059e-01 -6.3437e-01 -5.8554e-01 +2.9706e-01 +7.7698e-01 -2.5315e-01 -1.1174e-01 -1.4674e-01 -2.1330e-01 +4.7959e-01 +1.4447e-01 +5.3933e-01 -3.8346e-01 -4.0757e-01 -2.4958e-01 +7.1218e-01 -4.8483e-01
46 +5.491290122e+05 +5.491290122e+05 +5.493289222e+05 +5.493289222e+05 +4.6425e-02 +6.2894e-01 +7.4085e-01 +5.1678e-01 +3.2115e-03 -1.0533e-01 +3.4725e-01 +3.6896e-01 -3.1498e-01 +6.4776e-02 -9.4285e-01 -3.3963e-02 -3.6269e-01 +2.8652e-02 +2.7236e-01 +5.7437e-01 -7.5059e-01 -4.1568e-01 +1.6054e-01 -8.8795e-01
% function evaluation | noise-free fitness - Fopt (-4.296000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.354810352e+06 +4.354810352e+06 +4.354380752e+06 +4.354380752e+06 -2.0321e-01 -1.7711e-01 +1.0271e-01 +1.5533e-01 -2.3128e-01 +3.2227e-01 -5.3439e-01 -6.5112e-02 -3.7168e-01 -2.2293e-01 -2.8075e-01 -6.2304e-01 +3.8276e-01 -3.8419e-01 -2.2692e-01 -1.9897e-02 +1.7334e-01 +2.7435e-01 -3.9020e-01 -4.2765e-01
3 +3.580978522e+06 +3.580978522e+06 +3.580548922e+06 +3.580548922e+06 -1.7254e-01 -6.2309e-01 -5.7897e-01 -2.3111e-01 -5.2836e-01 -1.0544e-01 -3.1830e-01 +7.7372e-01 -3.0482e-01 +3.6823e-01 -8.6458e-01 -7.4297e-01 +3.8078e-02 +4.5845e-01 +6.2701e-01 -1.7162e-01 +2.9717e-02 +4.8616e-01 -7.2941e-02 +4.9358e-01
15 +1.929366542e+06 +1.929366542e+06 +1.928936942e+06 +1.928936942e+06 +4.3568e-02 -3.2393e-01 -4.2498e-01 -3.8974e-01 -6.0112e-01 +7.2207e-01 +3.5861e-01 +4.0993e-01 -3.2631e-01 -4.6346e-02 +3.7222e-01 -6.3114e-01 -1.5359e-01 +7.8321e-02 +9.9771e-02 +3.3465e-01 -5.0511e-01 +3.9537e-02 +7.8395e-01 +6.5782e-02
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.550343826e+07 +1.550343826e+07 +1.550443826e+07 +1.550443826e+07 +8.4985e-01 +1.8230e-01 -9.1318e-02 +3.8844e-02 +4.3844e-01 -5.2153e-01 +6.6783e-01 +4.5122e-01 -4.6208e-01 -2.3294e-01 +5.7621e-01 -4.4719e-02 +5.0117e-02 -5.8559e-01 -2.4398e-01 +7.2047e-01 +1.1035e-02 +5.4755e-01 -6.2439e-01 -9.5590e-03
2 +8.954946524e+06 +8.954946524e+06 +8.955946524e+06 +8.955946524e+06 -4.8463e-01 -1.4001e-01 +2.3567e-01 +9.5277e-02 +5.7754e-01 +2.8736e-02 +2.3992e-01 +5.0103e-02 +3.3909e-01 +5.6149e-01 -4.3153e-01 -3.8982e-01 -4.2784e-01 +5.0795e-01 +5.9930e-01 +3.9079e-01 -5.3262e-01 +8.8430e-03 +5.7347e-01 +1.2217e-01
% function evaluation | noise-free fitness - Fopt (1.951500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.228098865e+06 +6.228098865e+06 +6.228294015e+06 +6.228294015e+06 -4.5686e-02 -4.1320e-01 +5.6934e-01 -4.0182e-01 -3.8216e-01 +5.3075e-01 -6.0708e-01 +1.6518e-01 +5.4406e-01 -2.2140e-02 -6.7082e-01 -2.0028e-01 +8.4332e-02 +4.2648e-02 +6.1665e-01 -1.9531e-01 +1.2502e-01 +4.3877e-01 -9.9074e-02 +1.9311e-01
2 +3.231272140e+06 +3.231272140e+06 +3.231467290e+06 +3.231467290e+06 -9.0622e-02 -5.2253e-01 +3.5207e-01 +1.1217e-01 -6.3348e-01 +2.9235e-02 -8.7356e-02 +5.0753e-02 -2.5019e-01 +1.9356e-01 +9.5052e-02 -6.5425e-01 +2.0188e-01 -2.1546e-02 +5.7920e-01 -6.3481e-02 -5.9428e-01 +5.6282e-01 +2.8132e-01 +3.7166e-01
35 +2.319219129e+06 +2.319219129e+06 +2.319414279e+06 +2.319414279e+06 -2.8663e-01 -7.3461e-04 -8.8436e-01 +5.7347e-01 -5.7582e-02 -2.6299e-01 +1.4384e-01 +3.1474e-01 -2.1824e-01 +2.4322e-01 +4.5630e-01 +5.4720e-02 +4.7027e-01 +3.2843e-01 +1.4133e-01 -8.6011e-01 -1.4848e-01 -4.0567e-01 +3.5341e-01 +3.3428e-01
% function evaluation | noise-free fitness - Fopt (-4.335000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.376231703e+07 +2.376231703e+07 +2.376227368e+07 +2.376227368e+07 -2.7953e-01 +1.2611e-01 +1.4693e-01 -2.2553e-01 -6.6825e-01 -2.8403e-01 +7.1035e-01 +2.0044e-01 +3.9144e-01 -1.6976e-01 -5.7114e-01 -1.1600e-01 -1.1861e-01 +1.3141e-01 +3.4577e-01 +3.5158e-01 +1.4051e-01 +1.3482e-01 -4.3991e-01 -3.3507e-01
% function evaluation | noise-free fitness - Fopt (2.790900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.714209033e+07 +1.714209033e+07 +1.714236942e+07 +1.714236942e+07 -2.3082e-01 -6.6529e-01 -4.0875e-01 +5.7473e-01 +6.4463e-01 +5.2141e-02 +1.9033e-01 +1.4189e-01 -2.2209e-01 +4.8012e-01 +8.2352e-02 -2.4625e-01 -4.5074e-01 -1.1938e-01 +2.3769e-01 -4.8728e-01 +2.3480e-02 -5.6760e-02 +8.4932e-01 +3.9668e-01
2 +1.352807352e+07 +1.352807352e+07 +1.352835261e+07 +1.352835261e+07 -7.7670e-01 -3.6054e-01 +1.4369e-01 +4.4951e-01 -7.7751e-01 -1.7479e-02 +4.9847e-01 -1.6132e-02 +5.7845e-01 -2.4152e-01 -2.0544e-01 -1.1946e-01 +1.7645e-01 +2.0371e-01 +6.3749e-01 +7.7048e-01 +3.6028e-01 -8.2026e-01 -2.9775e-01 -3.1697e-01
76 +9.485413952e+06 +9.485413952e+06 +9.485693042e+06 +9.485693042e+06 -9.8852e-02 -3.0845e-01 +5.8252e-01 -5.7622e-01 -5.5363e-02 -2.4671e-01 +2.5640e-02 +3.1152e-01 -4.1733e-01 -5.3839e-01 +2.8098e-02 -4.0307e-01 -3.2691e-01 +5.6369e-01 -1.1348e-01 +8.5868e-01 +5.5101e-01 -5.9820e-01 -2.7908e-01 -4.1878e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.763364767e+06 +2.763364767e+06 +2.764364767e+06 +2.764364767e+06 -4.5523e-02 -4.4623e-01 -4.4938e-02 +8.4109e-02 +7.7194e-01 -6.6407e-02 -1.6726e-01 -4.6097e-02 -5.2902e-01 -6.6368e-03 -6.7706e-02 +7.6465e-02 +2.9017e-01 +1.6251e-02 -2.7781e-01 -3.1219e-01 +5.8982e-01 +5.8387e-02 -4.9287e-01 -3.1333e-01
11 +2.285704919e+06 +2.285704919e+06 +2.286704919e+06 +2.286704919e+06 +5.6725e-01 -3.4204e-01 -7.5998e-01 +1.2154e-02 -8.0486e-01 -1.6516e-01 -8.8094e-02 -9.1462e-01 +9.7233e-02 -2.4927e-01 +6.8609e-01 +2.2578e-01 +5.6938e-02 +6.0825e-01 +8.7930e-01 -4.5585e-01 +1.2063e-01 +4.8954e-01 -4.4441e-01 +7.3229e-01
% function evaluation | noise-free fitness - Fopt (-1.148100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.363451632e+06 +2.363451632e+06 +2.363336822e+06 +2.363336822e+06 -4.0863e-01 -5.7383e-01 -5.9627e-01 +6.2486e-01 +2.8448e-01 +3.6628e-01 +3.8060e-01 -1.7639e-01 +5.3048e-01 +1.6560e-01 -4.2587e-01 -1.7578e-01 +8.1405e-02 -6.0557e-02 -1.8079e-01 +2.5137e-01 +3.6462e-01 -8.2913e-01 +1.0691e-01 -2.8993e-02
% function evaluation | noise-free fitness - Fopt (-3.505800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.008987945e+07 +1.008987945e+07 +1.008952887e+07 +1.008952887e+07 +4.8500e-01 +8.4036e-02 +3.8680e-02 -7.8802e-01 -2.6457e-01 +3.7787e-01 +3.0839e-01 -1.7502e-01 +1.4755e-01 +7.4186e-01 -6.3917e-02 -7.2471e-01 -3.3306e-02 -8.8897e-01 -2.2088e-01 +3.3823e-01 +9.6240e-02 +2.3817e-02 -8.7808e-01 +3.8437e-01
2 +7.685672093e+06 +7.685672093e+06 +7.685321513e+06 +7.685321513e+06 -1.2348e-02 -7.2331e-01 -1.5107e-01 -1.2011e-01 +8.6718e-02 +1.4485e-01 -2.2120e-01 +4.2884e-01 -9.8199e-02 -2.9898e-01 -6.4896e-02 +1.7412e-01 +3.0997e-01 +4.8107e-01 +7.8531e-02 +4.4071e-01 +2.3215e-01 -1.9078e-01 -9.6781e-02 -6.1787e-01
7 +5.423608699e+06 +5.423608699e+06 +5.423258119e+06 +5.423258119e+06 -5.5067e-01 -4.2056e-01 -3.3390e-01 -2.9547e-02 -1.3696e-01 -5.4771e-01 -6.4291e-01 +6.1950e-01 -2.9799e-01 +1.6985e-01 -1.4541e-02 -3.2696e-01 +6.5934e-01 -5.3722e-02 -6.1538e-01 +2.9697e-02 +5.8286e-01 +3.4044e-01 +3.4731e-01 -7.9814e-02
% function evaluation | noise-free fitness - Fopt (-5.700000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.073866402e+07 +1.073866402e+07 +1.073865832e+07 +1.073865832e+07 -3.8946e-01 +1.2059e-02 +3.9982e-01 +5.4932e-01 +9.0692e-01 +1.8922e-01 -5.5627e-02 +2.2993e-01 -6.1806e-01 +1.6896e-01 +5.6087e-01 +8.8718e-01 -8.1943e-01 +7.4054e-01 -9.7336e-01 +3.9348e-01 +2.7618e-01 +4.6978e-01 +2.3388e-01 +8.9011e-02
2 +8.040170731e+06 +8.040170731e+06 +8.040165031e+06 +8.040165031e+06 +2.9957e-02 -6.1385e-01 +8.4088e-01 +1.2962e-01 -1.1028e-01 -1.2282e-01 +6.5939e-01 +2.9028e-02 +8.1115e-02 -4.6438e-01 +1.8140e-01 +3.5110e-01 +5.7066e-01 -2.0191e-01 +1.8435e-01 -3.5859e-01 +6.4845e-01 +4.3203e-03 -6.4794e-01 +3.4667e-01
71 +6.155500604e+06 +6.155500604e+06 +6.155494904e+06 +6.155494904e+06 +1.6880e-01 +3.3052e-01 +7.6826e-01 +2.5206e-02 +5.3691e-01 -2.0626e-01 -2.7967e-01 +5.2065e-01 +5.9927e-01 -1.3472e-01 +7.1529e-01 -3.8767e-01 -8.6060e-01 -2.0471e-01 +7.7457e-02 -6.0174e-01 +3.1695e-01 +2.7399e-02 -1.9236e-02 +2.7940e-01
