% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.678323721e+06 +3.678323721e+06 +3.678268781e+06 +3.678268781e+06 +6.9441e-02 -2.0461e-01 +4.6212e-01 -7.7757e-01 -4.1020e-01 +1.5877e-01 -2.3013e-02 -1.2673e-02 -3.7226e-01 +3.3932e-01 +3.8872e-01 -3.4898e-01 -1.5910e-01 -1.3599e-01 +1.0572e-01 +7.2068e-02 +2.1494e-01 +2.5319e-01 -3.9936e-02 -7.8281e-01
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.752912332e+06 +3.752912332e+06 +3.752971462e+06 +3.752971462e+06 +6.0213e-01 +2.4578e-01 +4.4613e-01 +2.9531e-01 -6.0948e-01 +2.4612e-01 +1.0460e-01 -5.2516e-01 -3.0033e-01 -6.7315e-01 -3.8801e-01 +8.1915e-02 +6.6439e-02 +1.7782e-01 -3.4472e-02 -1.3945e-01 -1.1600e-01 -3.5924e-01 -5.6451e-01 +8.9698e-01
4 +1.910107570e+06 +1.910107570e+06 +1.910166700e+06 +1.910166700e+06 -5.8075e-01 +1.2732e-01 -2.1932e-01 -3.4190e-01 -3.1456e-03 -2.6446e-01 -6.4974e-01 +4.5258e-02 -7.9635e-01 +2.7604e-01 +3.6629e-01 -2.8347e-01 +3.0274e-02 +9.0516e-01 +2.5718e-01 +5.9923e-02 -5.7499e-01 +3.1881e-01 -7.7503e-01 -1.2334e-01
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.650922143e+06 +2.650922143e+06 +2.650430613e+06 +2.650430613e+06 -4.2571e-02 -4.2356e-02 +9.2832e-02 +2.7658e-01 +5.8719e-02 -1.6012e-01 +8.6410e-02 -4.4207e-01 -7.3266e-02 -4.8671e-01 -3.3805e-01 -5.5164e-01 +6.3977e-01 +2.3772e-01 -4.8712e-01 +2.3977e-01 -1.9570e-01 -3.2695e-01 +3.6392e-01 -4.5165e-01
5 +1.512338445e+06 +1.512338445e+06 +1.511846915e+06 +1.511846915e+06 -1.3919e-01 +3.8099e-01 +2.0448e-01 -1.2237e-01 -3.3122e-02 -6.5570e-01 -3.0480e-01 -4.6858e-01 +3.2042e-01 +4.0984e-01 -6.4410e-01 -1.5830e-01 +2.7295e-01 -1.9886e-01 +3.9157e-01 -4.7605e-01 -5.4007e-01 +3.8381e-01 +1.4246e-01 +1.7746e-01
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.034726295e+07 +1.034726295e+07 +1.034709275e+07 +1.034709275e+07 +8.3475e-02 -5.0385e-01 -3.3616e-01 +4.9107e-01 -7.1638e-01 -3.1559e-01 -5.0050e-01 -3.2778e-01 -1.5881e-01 +6.3859e-01 -4.7444e-02 -5.2795e-01 +5.0850e-01 -2.2413e-01 -1.8630e-01 +2.3679e-01 +4.3804e-02 -2.5351e-01 -1.0541e-01 -6.5020e-01
4 +9.721127005e+06 +9.721127005e+06 +9.720956805e+06 +9.720956805e+06 +6.5588e-02 +3.5816e-01 -3.3738e-01 -8.8893e-02 -4.9136e-02 -2.9635e-01 -1.8645e-01 +2.4835e-02 -3.1747e-02 +3.8540e-01 +1.8061e-01 -4.9300e-01 -2.6724e-01 -2.2148e-01 +8.0238e-02 +2.6499e-01 -1.2747e-01 +1.5955e-01 -5.7312e-02 +1.2355e-01
81 +6.006486855e+06 +6.006486855e+06 +6.006316655e+06 +6.006316655e+06 -1.6969e-02 -5.6988e-01 -6.1106e-01 +1.6260e-01 +4.4639e-01 -3.2116e-01 -8.0712e-01 +3.5970e-01 -4.4512e-01 -1.7127e-01 -9.6161e-02 +2.0192e-01 +4.1224e-02 -6.5512e-01 -6.8189e-02 -1.2516e-01 +2.7656e-02 -4.5732e-01 -7.0123e-01 +2.7910e-01
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.962791333e+06 +6.962791333e+06 +6.962321583e+06 +6.962321583e+06 -1.7945e-01 -4.9894e-02 +7.3902e-01 -1.8708e-01 -1.6408e-01 +4.4456e-01 -1.3086e-01 +1.9294e-01 +5.1879e-01 +3.6501e-01 -7.3342e-01 +5.5449e-01 +2.4355e-01 +3.6933e-01 -6.5546e-01 +1.9737e-01 +2.5341e-02 +6.4082e-01 +6.5389e-02 -7.6465e-03
41 +6.254097870e+06 +6.254097870e+06 +6.253628120e+06 +6.253628120e+06 -8.3862e-01 -9.3264e-02 +8.3423e-01 +3.0441e-02 +2.6360e-02 -3.1393e-01 -4.6329e-02 +5.5719e-01 +3.2846e-01 +4.7380e-01 +2.1922e-01 +3.7991e-01 +3.7630e-01 -1.7499e-02 -8.0095e-02 -5.1346e-02 -6.1510e-01 +2.5005e-01 -3.7091e-01 -4.9869e-01
% function evaluation | noise-free fitness - Fopt (1.999100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.985198780e+05 +6.985198780e+05 +6.987197880e+05 +6.987197880e+05 +1.3755e-01 -2.9881e-02 -2.3136e-01 +8.4102e-02 +2.5742e-01 +2.5777e-02 +1.7626e-01 +5.6823e-01 +2.3224e-01 +1.1419e-01 -4.2088e-01 -3.9435e-01 -3.4899e-01 +7.8283e-01 -4.3052e-01 +4.8072e-01 +6.3629e-01 +4.8729e-01 -3.6453e-01 +7.3632e-02
14 +5.623403479e+05 +5.623403479e+05 +5.625402579e+05 +5.625402579e+05 -9.0389e-02 +1.0612e-01 -9.3347e-01 -2.8238e-01 -2.0301e-01 +3.2560e-01 -2.5245e-01 -5.4536e-01 -4.1179e-01 +4.6047e-01 -3.1426e-01 -4.4303e-01 +1.1787e-01 -8.5002e-02 +8.9805e-02 +1.8723e-01 -9.1235e-01 -5.3820e-01 +1.2699e-01 +4.5690e-02
% function evaluation | noise-free fitness - Fopt (-4.296000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.483466715e+06 +7.483466715e+06 +7.483037115e+06 +7.483037115e+06 +6.4434e-01 +2.7454e-01 -6.1165e-02 -5.7968e-01 +4.1432e-01 -5.4918e-01 +2.7235e-01 -7.4997e-01 +2.3905e-01 -5.5862e-02 +1.2827e-01 +4.7098e-01 +5.8413e-02 -2.6723e-01 -9.1355e-01 -1.2711e-01 +1.4507e-02 -9.1550e-01 -1.3286e-01 -2.3523e-02
2 +3.591282811e+06 +3.591282811e+06 +3.590853211e+06 +3.590853211e+06 +9.1037e-01 +1.2674e-01 -6.5435e-01 -1.4523e-01 -2.8193e-02 +5.9988e-01 +2.5064e-01 -3.1586e-01 +4.8198e-01 +9.9887e-02 -6.4578e-01 -1.2270e-01 -3.0520e-01 +4.7798e-01 -1.7919e-01 -4.2049e-01 -7.4307e-01 -1.4182e-01 -2.9455e-01 +3.6925e-01
89 +2.264535466e+06 +2.264535466e+06 +2.264105866e+06 +2.264105866e+06 -8.5893e-01 -2.9608e-02 -5.5608e-01 +1.4152e-01 -6.5594e-01 -3.2649e-02 +8.4403e-03 -5.9557e-01 -4.9289e-01 -2.0636e-01 +1.4762e-01 -2.5415e-01 +3.5392e-01 -8.9182e-01 +3.2573e-01 -5.8856e-01 -1.6830e-01 +7.2093e-02 +3.5677e-01 -5.7605e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.543875454e+07 +1.543875454e+07 +1.543975454e+07 +1.543975454e+07 +2.7829e-02 -3.7773e-01 -7.2649e-01 +6.3563e-01 -2.6138e-01 +4.6989e-01 +1.9359e-01 +2.6600e-01 +5.1011e-01 +6.2120e-02 -2.6777e-01 -1.5655e-01 -4.8971e-01 -4.3940e-02 +5.7789e-01 -7.3548e-01 +5.3858e-01 +3.9382e-01 -4.3581e-01 +1.0710e-01
6 +8.640549569e+06 +8.640549569e+06 +8.641549569e+06 +8.641549569e+06 -5.1753e-01 -1.5776e-01 -2.4284e-01 -4.6692e-01 -2.5731e-02 +3.2549e-01 +6.3653e-01 -3.9014e-01 +3.9954e-01 -3.5667e-01 -1.5405e-01 +5.8323e-01 +2.3068e-01 -7.2164e-01 -1.0602e-01 +2.3016e-01 -9.3219e-02 -1.2234e-01 +1.2950e-01 +8.5250e-01
% function evaluation | noise-free fitness - Fopt (1.951500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.575784431e+06 +3.575784431e+06 +3.575979581e+06 +3.575979581e+06 -8.9088e-02 +1.9724e-01 -5.4004e-01 +6.1455e-01 -5.2355e-01 -7.6519e-01 +1.0800e-02 +3.2175e-01 -9.9240e-02 -4.3861e-01 -4.1984e-01 +1.9971e-01 +1.2254e-02 +7.2175e-01 -4.6749e-01 +4.7817e-01 +5.6552e-01 -2.8006e-01 +1.1018e-01 -6.9346e-01
8 +2.109929653e+06 +2.109929653e+06 +2.110124803e+06 +2.110124803e+06 -7.2628e-01 +6.1232e-01 +6.6529e-01 +1.1539e-01 +4.8411e-02 +9.8412e-04 +2.3248e-01 +1.6757e-01 -7.5843e-01 +3.6893e-01 +3.1338e-01 +6.0833e-01 +4.7524e-01 -5.9137e-01 -3.9467e-01 -4.4051e-02 +5.0404e-01 -3.9299e-01 -1.3207e-01 -5.0768e-01
% function evaluation | noise-free fitness - Fopt (-4.335000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.159727817e+07 +2.159727817e+07 +2.159723482e+07 +2.159723482e+07 -4.1371e-01 +1.3337e-01 +3.4753e-01 -1.4470e-01 -3.9726e-01 +4.7787e-01 -5.6482e-01 -1.0900e-01 -3.1361e-01 -6.7472e-02 +2.1862e-02 -1.5634e-01 -4.7028e-03 +1.1700e-01 +3.5830e-01 +7.4569e-01 -4.2670e-01 -3.1976e-02 +9.4835e-01 -5.6186e-01
% function evaluation | noise-free fitness - Fopt (2.790900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.694825434e+07 +1.694825434e+07 +1.694853343e+07 +1.694853343e+07 +2.4964e-01 +2.5137e-01 +1.0026e-01 -1.5264e-01 +3.6732e-01 +7.8915e-01 +2.5245e-01 -1.2810e-01 -5.5717e-01 -7.3577e-01 +2.0209e-01 +8.5282e-01 -1.4626e-01 -1.3822e-01 -3.0722e-01 +1.6912e-01 +3.2252e-01 +7.9073e-02 +1.2428e-01 +3.9466e-01
2 +1.374130311e+07 +1.374130311e+07 +1.374158220e+07 +1.374158220e+07 +5.3908e-01 -5.1046e-01 -1.4009e-02 +6.3148e-01 +4.5655e-02 -1.6245e-01 +7.8601e-01 +4.7170e-02 +7.6385e-01 -9.4381e-02 +1.1722e-02 +1.1020e-01 -3.1283e-01 -7.0259e-01 -7.6653e-01 +4.7289e-01 -3.5647e-01 +6.0286e-01 -8.9293e-02 -6.4661e-01
17 +8.595269120e+06 +8.595269120e+06 +8.595548210e+06 +8.595548210e+06 -8.1420e-01 +6.1221e-02 +7.4214e-01 +7.6156e-02 -9.7759e-03 -6.8930e-01 -5.4008e-01 +1.5126e-01 +4.3324e-01 +1.0408e-01 -6.5645e-01 -5.2648e-01 -4.7587e-01 +5.8456e-01 -3.2803e-02 +5.9693e-01 -2.8502e-01 -7.0532e-01 -7.8421e-01 -6.7954e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.490228162e+06 +3.490228162e+06 +3.491228162e+06 +3.491228162e+06 +6.9599e-02 +2.2114e-01 -3.0266e-01 -6.6069e-01 -1.1930e-01 -4.4421e-02 -6.3029e-02 -4.5729e-01 +6.6072e-01 -7.2983e-02 +4.1675e-01 +4.3546e-01 -2.4464e-01 -4.6731e-01 +2.4886e-01 -1.0694e-01 +6.7793e-01 +1.5742e-01 -1.2370e-01 -3.2095e-01
7 +2.470944424e+06 +2.470944424e+06 +2.471944424e+06 +2.471944424e+06 -1.4627e-01 -4.2451e-01 -3.6311e-01 +5.1912e-01 +3.5496e-01 -1.0896e-02 -1.0927e-01 -4.7691e-01 -5.2126e-01 +5.7884e-01 -2.0462e-01 +2.4760e-01 -1.5844e-02 +5.0172e-01 +5.4535e-02 +2.3899e-01 -7.1575e-02 +5.9709e-01 -5.5720e-03 -2.7564e-02
% function evaluation | noise-free fitness - Fopt (-1.148100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.933677979e+06 +2.933677979e+06 +2.933563169e+06 +2.933563169e+06 +1.2930e-01 +3.0346e-01 +4.1899e-01 -1.3347e-01 -1.9747e-01 +1.2830e-01 +8.7198e-02 +3.4704e-01 +2.3168e-01 -6.2119e-01 +1.0897e-01 +6.4418e-02 -4.1802e-01 +4.4543e-02 +2.2753e-01 +4.1264e-01 -3.5191e-01 -2.6536e-01 -7.2567e-02 +4.5673e-01
10 +1.831197131e+06 +1.831197131e+06 +1.831082321e+06 +1.831082321e+06 +5.7672e-01 +7.9699e-02 +1.3157e-01 -4.8031e-02 -2.1359e-01 -5.2035e-02 +6.2301e-01 -5.1087e-01 +3.6127e-01 -8.0528e-01 +7.3688e-02 +4.1776e-01 -4.6069e-01 -2.5149e-01 +1.7255e-01 -5.1862e-02 -4.5720e-02 +1.4232e-01 +3.4935e-02 +2.2197e-01
63 +1.462636905e+06 +1.462636905e+06 +1.462522095e+06 +1.462522095e+06 -1.1527e-01 -7.7391e-01 -4.7144e-01 -3.1995e-01 +7.0267e-02 -1.0565e-01 +2.4738e-01 -7.2954e-01 -2.5826e-01 -9.7887e-01 -6.0316e-01 +7.6333e-01 -8.2470e-01 +3.8882e-02 -7.3953e-01 +1.9381e-01 +1.9845e-01 +4.1525e-01 +2.1894e-01 -1.5843e-01
% function evaluation | noise-free fitness - Fopt (-3.505800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.446315541e+06 +8.446315541e+06 +8.445964961e+06 +8.445964961e+06 -2.4126e-01 -5.4538e-01 -3.0758e-02 -5.8909e-01 +3.1066e-01 +2.5966e-01 -8.3956e-01 -8.3655e-01 +3.0370e-01 -4.1119e-01 +6.2232e-01 -5.4301e-01 -1.8631e-01 +5.0490e-01 -8.2975e-01 +4.4604e-01 -4.9459e-01 -5.4961e-01 -8.8375e-01 +1.4262e-01
3 +5.825005399e+06 +5.825005399e+06 +5.824654819e+06 +5.824654819e+06 +2.1122e-01 +7.5747e-02 -1.3933e-01 -3.6764e-01 -2.3308e-01 -4.6702e-01 +1.4698e-01 +4.8847e-01 -3.2656e-01 -5.9698e-01 +3.9312e-01 -4.1526e-01 -5.5355e-02 +5.7877e-01 +5.6110e-02 +1.1584e-01 +5.1501e-01 +2.5512e-01 -2.3651e-01 +1.3614e-01
17 +3.862732259e+06 +3.862732259e+06 +3.862381679e+06 +3.862381679e+06 -4.5068e-01 +1.7278e-01 +2.6999e-03 +9.0403e-02 +6.3874e-01 -6.8199e-02 -5.7340e-01 +4.2702e-01 -7.2688e-01 -3.2701e-01 -7.9752e-01 +2.3137e-04 +5.6292e-01 +9.4894e-01 -3.5017e-01 +2.8682e-01 +6.5707e-01 +1.9039e-01 +3.6042e-03 +4.3913e-01
% function evaluation | noise-free fitness - Fopt (-5.700000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.236348158e+07 +1.236348158e+07 +1.236347588e+07 +1.236347588e+07 +9.1035e-02 -1.5243e-01 +1.6519e-01 +3.2031e-01 +2.7720e-01 +2.4223e-01 -2.6219e-01 -7.3218e-01 +1.3068e-01 -5.7234e-01 +5.5511e-02 -4.1981e-01 +3.5525e-01 -5.8667e-02 -4.5574e-01 +4.3589e-01 -3.5410e-01 -1.8184e-02 -1.0935e-01 -6.4433e-02
3 +8.353479823e+06 +8.353479823e+06 +8.353474123e+06 +8.353474123e+06 -4.1907e-02 -3.2279e-01 +3.7074e-01 -6.4347e-01 +6.9563e-02 +8.8890e-01 +3.3962e-02 +4.6062e-01 +3.2583e-01 +3.2068e-01 +6.1390e-01 -2.0774e-01 +3.9845e-01 -3.0638e-01 -7.7273e-01 -3.2624e-01 +6.0796e-02 -2.8911e-01 -4.3852e-01 -4.8647e-01
64 +5.971490273e+06 +5.971490273e+06 +5.971484573e+06 +5.971484573e+06 -3.2361e-01 -8.6972e-01 +9.7189e-02 +2.9057e-02 +4.7173e-01 -1.6826e-01 +2.6480e-01 -1.8801e-02 +3.1990e-01 -3.6572e-01 +1.3107e-01 +4.5905e-01 +5.7838e-01 +1.5403e-01 +6.8074e-01 -5.8924e-01 +9.4281e-01 +4.3972e-01 -3.5359e-01 -6.7232e-01
