% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.469191521e+01 +1.469191521e+01 +2.156191521e+01 +2.156191521e+01 -2.2812e-01 -1.4913e-01 -6.0569e-01 +4.8827e-03 -2.6103e-01 -3.5370e-01 +6.6959e-04 -2.4821e-02 +4.3486e-01 -8.3924e-02 -5.2416e-01 +5.4424e-01 +6.9017e-01 +6.8298e-01 -3.5853e-01 -4.7453e-01 -2.6556e-01 +1.3442e-03 -1.5134e-01 +2.2587e-01
6 +8.977294654e+00 +8.977294654e+00 +1.584729465e+01 +1.584729465e+01 +6.2311e-02 +1.5454e-01 +7.0790e-02 -4.7415e-01 -3.9921e-01 +4.1272e-01 +2.3428e-01 -5.6816e-01 -1.6163e-01 +2.9750e-01 +6.9309e-01 -2.2280e-01 -1.3802e-01 -3.3894e-01 +3.3759e-01 +6.8750e-01 +3.2979e-01 -1.1206e-01 +6.5061e-01 +1.9193e-01
17 +3.869593000e+00 +3.869593000e+00 +1.073959300e+01 +1.073959300e+01 -2.5268e-01 -5.2042e-01 -9.0299e-01 +3.4589e-01 +5.3286e-01 -3.4969e-01 +5.3326e-01 -4.6947e-01 +1.1529e-01 +8.0081e-01 +2.5059e-01 -4.5949e-01 +4.7923e-01 +4.3267e-01 +3.1600e-01 -2.2862e-01 -1.2044e-01 +2.6761e-01 -2.3918e-01 -2.5601e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.239339982e+00 +8.239339982e+00 +8.249339982e+00 +8.249339982e+00 +1.6835e-01 +8.3449e-01 -3.4006e-02 -2.3379e-02 -2.8243e-01 -1.0409e-01 -1.7159e-01 -3.7994e-01 -1.4852e-01 +2.5489e-01 +6.7632e-01 -7.3757e-01 +4.5344e-02 -9.2167e-01 +5.2111e-01 +4.8540e-01 +3.0197e-01 +8.0851e-01 -6.9338e-01 +3.9437e-01
37 +6.172251374e+00 +6.172251374e+00 +6.182251374e+00 +6.182251374e+00 -2.5446e-01 -2.6865e-01 +1.3813e-01 +2.8791e-01 +5.5062e-02 -4.2241e-01 +1.5135e-01 +4.6776e-01 -5.8636e-02 +3.3782e-02 +5.1870e-01 +7.2903e-01 +3.6645e-02 +6.6473e-02 +2.4606e-01 -8.3038e-02 -5.8211e-02 -4.0754e-02 -5.2627e-01 -3.8036e-03
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.513020639e+01 +1.513020639e+01 -1.154797936e+02 -1.154797936e+02 +9.0677e-02 +9.0848e-01 +1.3147e-01 -2.0835e-01 -6.2453e-01 +2.0326e-01 +4.8756e-01 +2.8315e-01 +3.4437e-01 +2.8033e-01 +1.1772e-01 +5.9512e-01 -2.5717e-01 -5.5157e-01 +4.3410e-02 +1.1856e-01 -1.9078e-01 +8.3922e-02 -1.0466e-01 +5.5892e-01
3 +8.723606036e+00 +8.723606036e+00 -1.218863940e+02 -1.218863940e+02 +1.9698e-01 -3.2487e-01 -2.2308e-01 -1.6384e-01 +5.7330e-01 +6.9219e-01 +2.3801e-01 -2.7656e-01 +6.1232e-01 -4.0279e-02 +2.6242e-02 +5.6481e-01 -8.4770e-01 +2.0866e-01 +8.9408e-01 -5.4636e-01 +2.1937e-01 +6.8589e-01 +2.7560e-02 +1.7749e-01
8 +6.151522727e+00 +6.151522727e+00 -1.244584773e+02 -1.244584773e+02 -4.0672e-01 -1.1357e-01 -1.8363e-01 +4.7015e-01 +6.9672e-01 +3.3662e-01 -3.8613e-01 +4.4898e-01 +1.3833e-01 +8.1561e-02 -4.4755e-02 -2.6776e-01 -8.8252e-02 -1.9044e-01 +1.9149e-01 +2.1946e-01 -2.0018e-01 -9.6900e-01 +4.7257e-01 +2.0537e-01
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.312482034e+01 +1.312482034e+01 -2.099951797e+02 -2.099951797e+02 -2.1485e-01 +3.1316e-01 +2.1472e-02 -1.6157e-01 -1.6487e-01 +3.3953e-01 -3.0535e-01 -2.1963e-01 -3.6690e-01 -6.2159e-01 +5.1074e-01 -3.8599e-02 -5.8624e-01 +3.5119e-01 +1.3333e-01 -8.6317e-01 +1.9227e-01 +9.7236e-02 +1.6057e-01 +1.8257e-01
14 +8.528131327e+00 +8.528131327e+00 -2.145918687e+02 -2.145918687e+02 -3.6602e-01 +1.2487e-02 +2.8439e-01 +3.1707e-01 -4.7639e-02 -2.7728e-01 -6.2593e-01 -2.1852e-01 +1.4207e-02 -2.2207e-01 -8.3755e-01 -6.4084e-01 +4.6209e-01 -8.1436e-01 -2.5048e-01 -3.9721e-01 +2.6288e-01 -6.1233e-01 +2.0800e-01 -5.7007e-01
64 +4.781846817e+00 +4.781846817e+00 -2.183381532e+02 -2.183381532e+02 +2.5274e-01 -2.2557e-01 +5.7746e-01 +8.6938e-02 -5.3169e-02 +6.3893e-01 -1.6951e-01 +9.6872e-02 -3.7922e-01 -5.9496e-01 +2.5579e-01 -2.2886e-02 -5.7817e-01 +6.9468e-01 +2.1026e-01 -3.5391e-01 -8.4200e-01 -5.3139e-01 +4.0589e-01 +8.3659e-01
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.484095890e+01 +1.484095890e+01 -2.958904110e+01 -2.958904110e+01 -4.3454e-01 -6.1236e-01 -9.8893e-02 -6.2368e-01 -3.9906e-01 +5.1955e-01 +9.2459e-02 +1.6513e-01 -2.1093e-01 -4.3052e-01 +6.3448e-01 +4.9724e-01 +5.6566e-01 -1.3343e-01 -4.0779e-01 -3.8125e-01 -1.6133e-01 +1.3991e-02 +2.9467e-01 +3.2866e-01
