% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.442558907e+02 +7.442558907e+02 +2.821658907e+02 +2.821658907e+02 -7.0725e-01 -2.4171e-01 -5.4289e-01 -4.8677e-01 +3.2821e-01 -6.8446e-03 +4.1834e-01 -1.6650e-01 +2.5540e-01 +3.1355e-01 +2.1259e-01 +2.0809e-01 +2.7313e-01 +3.6649e-03 -5.0666e-01 +2.0001e-02 -8.0383e-02 -1.5529e-01 -5.4272e-01 +1.0636e-01
6 +5.652891287e+02 +5.652891287e+02 +1.031991287e+02 +1.031991287e+02 +5.4073e-02 -5.8451e-01 +3.7951e-01 +9.1602e-02 +5.9186e-01 -2.1400e-01 -3.5754e-02 +2.5310e-01 +5.2139e-01 +1.8029e-02 +4.5125e-01 -7.4449e-01 +2.3910e-01 -1.6494e-01 +4.0648e-01 +5.8916e-01 -5.2173e-01 +2.8702e-01 +3.6814e-01 +6.0918e-01
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.620257764e+02 +5.620257764e+02 +6.396857764e+02 +6.396857764e+02 +3.8210e-01 -1.5163e-01 -2.6712e-01 -3.8119e-01 -1.4009e-01 -6.1243e-01 -5.0746e-01 -5.8072e-01 +7.1445e-02 +2.4926e-01 -1.6517e-01 -2.0530e-01 -2.5820e-01 +4.2743e-01 +6.2828e-01 -4.5968e-01 -5.4834e-01 -2.4825e-02 -3.0874e-01 -7.3395e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.830670205e+02 +6.830670205e+02 +7.987470205e+02 +7.987470205e+02 -3.1957e-02 +2.0078e-01 +7.7137e-01 +4.9901e-01 +3.6892e-01 +6.2155e-01 +6.0121e-04 +2.1731e-01 -1.6566e-01 -6.3287e-01 +9.2619e-01 -1.9037e-01 +3.3349e-01 +5.8777e-01 -4.7676e-01 +7.8680e-02 -6.2105e-01 -2.6337e-01 +5.1713e-01 -3.8550e-03
6 +6.140997526e+02 +6.140997526e+02 +7.297797526e+02 +7.297797526e+02 +1.3277e-01 +4.3995e-02 -5.0543e-01 +9.5700e-01 +6.9880e-03 +8.5090e-01 +3.1634e-01 +4.0812e-01 +6.7821e-01 -1.9430e-01 -1.4503e-01 -3.9210e-01 -4.6896e-02 +2.4146e-01 +3.3804e-01 +2.4451e-01 -6.1152e-02 +6.6017e-01 +3.0968e-01 -1.2481e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.161187353e+02 +9.161187353e+02 +9.124087353e+02 +9.124087353e+02 -5.2748e-01 +5.6423e-01 -3.6655e-01 +2.5191e-01 -3.2892e-01 -7.9882e-02 -2.9877e-01 -5.6450e-01 +3.2441e-01 +1.6127e-01 +1.8855e-01 -7.3721e-01 +4.4379e-02 +3.3517e-01 -1.1989e-01 +1.3893e-01 +3.0801e-01 -8.0952e-01 -2.8852e-01 +6.6513e-01
2 +6.265836545e+02 +6.265836545e+02 +6.228736545e+02 +6.228736545e+02 +7.0379e-01 +1.8095e-01 -5.3322e-01 -3.1828e-01 -5.8517e-02 +3.5453e-01 -1.1971e-01 +6.8254e-02 +3.4666e-01 -3.0605e-01 +5.7208e-01 +1.7203e-01 +4.3414e-01 -4.7550e-02 -3.8009e-01 -5.3826e-01 +1.5595e-01 +7.4336e-01 +3.5369e-01 -3.4038e-01
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.417817726e+02 +6.417817726e+02 +7.739617726e+02 +7.739617726e+02 -4.2920e-01 +3.8012e-01 -6.6582e-01 -2.4154e-01 +2.7623e-02 -1.3118e-02 +3.0801e-01 -4.0869e-01 +1.4271e-01 +4.2965e-01 -3.2010e-01 -2.9856e-01 +3.2694e-01 -2.2876e-01 +1.1863e-01 -3.8849e-02 +1.3679e-01 -8.5091e-01 +1.7227e-01 -3.4389e-01
5 +5.849629868e+02 +5.849629868e+02 +7.171429868e+02 +7.171429868e+02 -2.9848e-01 -1.6210e-01 -2.3183e-01 -2.8018e-01 -1.1782e-01 -2.9332e-01 -4.8818e-01 -3.1700e-02 +8.8059e-02 +1.5963e-02 -1.2734e-01 +1.4522e-01 +6.7182e-02 -1.5536e-01 +6.1888e-01 -6.9259e-02 +7.7539e-02 -1.4842e-01 +5.0616e-01 +1.9355e-01
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.703386668e+02 +8.703386668e+02 +8.285986668e+02 +8.285986668e+02 -6.3702e-02 +5.1820e-01 -2.2505e-01 -1.7690e-01 -2.5445e-01 +8.5404e-01 +4.8023e-01 +1.0701e-01 +8.0928e-01 -3.1770e-01 -3.4143e-01 -3.1445e-01 -1.3154e-01 +4.5984e-01 -5.3768e-01 -5.6141e-01 -3.9647e-01 -5.0500e-01 -5.8990e-02 +4.9969e-01
% function evaluation | noise-free fitness - Fopt (-4.948600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
