% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.147681623e+01 +9.147681623e+01 +1.709568162e+02 +1.709568162e+02 -3.3675e-01 +5.2342e-01 -9.2213e-01 +9.0892e-02 -4.9353e-01 +3.6265e-01 -1.0902e-01 -1.7360e-01 +8.1912e-02 +3.9326e-01 +7.6030e-02 -6.9473e-01 +9.3409e-02 -3.4638e-02 -1.3862e-01 -9.8063e-04 -3.6777e-01 -4.3193e-01 +2.6606e-02 +4.1767e-01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.370782561e+02 +1.370782561e+02 +5.315582561e+02 +5.315582561e+02 +6.5473e-01 -4.7172e-01 -2.0311e-02 +1.7591e-01 +2.3692e-01 -1.1602e-01 +9.3195e-01 +3.7479e-01 -3.7132e-01 -4.5894e-02 +7.6028e-02 +8.3281e-01 -4.1345e-02 -1.3598e-01 -7.7148e-02 +7.7122e-02 -3.2285e-01 -8.5979e-02 -1.3432e-01 +3.4574e-01
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.422058741e+02 +1.422058741e+02 -1.049041259e+02 -1.049041259e+02 +2.0222e-01 +1.1292e-02 -4.5615e-01 +7.8616e-01 +5.0611e-01 -6.7457e-01 -1.1412e-01 +8.4363e-02 -3.4125e-01 +8.5868e-02 -5.2209e-01 +2.6800e-01 -3.2783e-01 +2.8796e-01 +2.0183e-01 +4.6299e-01 -4.7974e-02 +1.1463e-01 -2.9586e-01 -8.1564e-02
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.351987833e+02 +1.351987833e+02 -1.684121669e+01 -1.684121669e+01 +5.1009e-01 -8.1382e-01 +1.5548e-02 -1.7613e-01 -1.1778e-01 +5.8770e-01 -4.5132e-01 +3.3500e-01 -6.9742e-01 -4.6329e-01 +4.7736e-01 -3.3240e-02 +4.4256e-01 -6.8773e-01 +8.5563e-02 +8.8295e-01 +1.3123e-01 -3.7823e-01 +4.4354e-02 -6.0795e-01
20 +9.479221415e+01 +9.479221415e+01 -5.724778585e+01 -5.724778585e+01 -3.4728e-01 -7.5223e-02 -7.7307e-01 +3.8972e-01 +3.7716e-01 -3.7464e-01 -9.4569e-01 +1.0201e-02 -8.5704e-01 -1.4914e-02 -3.2999e-01 +5.5474e-01 -4.4024e-01 +7.7685e-01 +4.9070e-01 +7.9004e-01 -4.5163e-03 +1.6404e-01 -7.1873e-01 +1.3186e-01
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.708790555e+01 +7.708790555e+01 +5.183790555e+01 +5.183790555e+01 +4.8252e-01 +3.4757e-01 -1.6686e-01 -1.2449e-01 -3.2040e-01 +3.7511e-01 +2.1619e-01 -1.7659e-01 +4.1378e-01 +4.1242e-01 -6.1597e-02 +4.2820e-01 +5.0408e-01 -1.1708e-01 -1.9660e-01 -3.5117e-01 +5.7444e-02 +1.1627e-01 -1.2467e-01 +4.2144e-01
13 +6.180020037e+01 +6.180020037e+01 +3.655020037e+01 +3.655020037e+01 +8.1999e-01 +1.1183e-01 -7.3023e-01 -2.3530e-01 +3.8050e-01 +4.5438e-01 +2.5166e-01 +3.0754e-01 +5.0353e-01 -6.9167e-01 +7.4207e-01 -1.6103e-01 +1.7563e-01 -2.2955e-01 -4.1569e-01 +8.1429e-02 +8.3503e-01 -1.4899e-01 -1.2225e-01 +8.7872e-02
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
