% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.027773507e+02 +3.027773507e+02 +4.053873507e+02 +4.053873507e+02 +3.8051e-01 -4.0195e-01 +6.6238e-01 -9.2098e-01 +8.1445e-02 +1.7134e-01 -1.3335e-01 +7.0926e-01 +2.2881e-01 +1.4220e-01 -7.7792e-02 +1.9754e-01 +3.2884e-01 +4.0180e-01 +4.1187e-01 -2.0289e-01 +2.8312e-01 -3.0675e-01 -7.2211e-01 +3.5196e-02
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.329846431e+02 +3.329846431e+02 +4.262846431e+02 +4.262846431e+02 +2.9000e-01 +3.2235e-01 -4.3691e-01 +6.3566e-02 -4.8798e-01 -4.0022e-01 -1.2707e-01 -3.9037e-01 +7.9167e-01 +2.2772e-01 -1.7313e-01 +2.8241e-01 +2.4905e-01 -4.0099e-01 -4.8360e-01 -9.8510e-02 -4.5008e-01 -5.3750e-01 -7.6991e-02 +1.9448e-02
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.110107022e+02 +3.110107022e+02 +3.246507022e+02 +3.246507022e+02 +3.1215e-01 +1.1988e-01 +2.2930e-02 +5.5112e-03 -2.2742e-01 +5.4701e-01 +1.0461e-01 -1.8441e-01 +1.7516e-01 -5.1335e-02 -3.7857e-01 +1.9617e-01 +2.6477e-01 +3.1298e-01 -1.1182e-01 -6.0136e-02 -4.2922e-01 +7.3253e-01 +5.3197e-02 -1.3468e-01
59 +2.469123368e+02 +2.469123368e+02 +2.605523368e+02 +2.605523368e+02 +2.3313e-01 -1.8945e-01 -5.9320e-01 +3.7775e-01 +1.2448e-01 +1.7031e-01 +5.8381e-01 +4.0699e-01 -8.6695e-02 +1.5827e-01 +7.4918e-02 -1.3699e-01 +5.3140e-02 -2.9941e-01 +8.5756e-01 +8.4205e-01 -2.0420e-01 +4.0779e-01 +1.5315e-01 +5.1467e-01
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.761048972e+02 +2.761048972e+02 +4.709048972e+02 +4.709048972e+02 +2.8548e-02 +4.5892e-01 +4.0325e-01 -8.7280e-02 -1.4646e-01 -6.6921e-02 -4.8506e-01 +2.0495e-01 +2.5024e-01 -2.7432e-01 +8.7339e-01 +7.7087e-01 +6.9503e-02 +5.7716e-01 +4.2713e-02 +9.8108e-02 -2.3993e-01 +4.0022e-01 +2.4512e-01 +2.2734e-01
16 +2.420183075e+02 +2.420183075e+02 +4.368183075e+02 +4.368183075e+02 +5.4990e-01 +1.1620e-02 -7.4807e-01 -9.3656e-02 -1.6789e-01 +1.6533e-02 +1.6807e-01 +5.5345e-02 -1.3116e-01 +1.4971e-02 -2.5775e-01 -3.5105e-01 +1.1044e-01 -4.5233e-01 -3.3520e-01 +6.1931e-01 -2.6890e-01 -1.5679e-01 +7.4538e-01 -3.2763e-02
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.185997809e+02 +3.185997809e+02 +1.850097809e+02 +1.850097809e+02 -4.0995e-01 +2.6974e-02 +1.3083e-02 -2.7845e-01 -3.8410e-01 -5.2486e-01 -2.7433e-02 -4.7463e-01 +7.1043e-01 +4.8169e-01 +1.2291e-01 +1.0157e-01 -9.8154e-02 +3.2479e-02 +6.2506e-01 +6.3553e-01 +2.8299e-01 +3.0204e-02 +5.2675e-01 +2.7300e-01
