% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.619527329e+04 +3.619527329e+04 +3.634442329e+04 +3.634442329e+04 -2.4092e-01 +7.0756e-01 +7.9276e-01 +4.5545e-01 +7.0293e-02 +6.5037e-01 +6.4938e-01 +3.5992e-01 -6.5542e-03 -6.9317e-02 +9.5535e-02 -3.2263e-01 +2.7622e-01 +1.7692e-01 +8.7408e-02 -4.3338e-01 +8.2381e-01 -2.2712e-01 +2.2765e-01 -1.4409e-01
3 +2.446320289e+04 +2.446320289e+04 +2.461235289e+04 +2.461235289e+04 -5.2303e-01 +9.6430e-01 +4.2679e-01 -4.5886e-02 -3.5303e-01 -2.8684e-01 +7.2175e-02 -5.2318e-01 -5.5028e-01 +6.0079e-01 -1.8341e-01 +1.6448e-01 -9.2281e-02 -3.8109e-01 +3.2249e-01 +3.6215e-01 +4.9779e-02 +2.5615e-01 +4.7534e-01 +4.3097e-01
52 +1.453682614e+04 +1.453682614e+04 +1.468597614e+04 +1.468597614e+04 +1.8790e-01 -3.5192e-01 +6.8222e-02 -5.7637e-02 -8.4516e-01 +3.2833e-01 +3.0065e-02 +4.1979e-01 +4.5154e-01 -3.2828e-01 -4.5720e-01 +4.9528e-01 -1.2545e-01 -2.1610e-01 -4.1496e-01 +4.3243e-01 -5.0779e-01 +1.1072e-01 -2.9463e-01 -1.7253e-02
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.649973335e+04 +6.649973335e+04 +6.549973335e+04 +6.549973335e+04 -4.2942e-02 +1.6753e-01 -1.1108e-03 -1.7722e-01 +2.4451e-01 +3.4649e-01 +1.7202e-01 +6.1108e-02 +2.5358e-02 +1.0543e-01 +1.1550e-01 -7.5677e-01 -8.5571e-02 -2.0319e-01 -1.6896e-01 +1.3806e-01 +3.3196e-01 -6.8236e-01 -4.0652e-01 -6.8835e-01
43 +5.689345009e+04 +5.689345009e+04 +5.589345009e+04 +5.589345009e+04 -7.0152e-01 +8.1704e-01 -6.7758e-01 -8.9474e-04 +1.2273e-01 +2.7457e-01 -6.8278e-01 -2.9073e-02 +6.5230e-01 -1.1413e-01 -9.1463e-02 -7.3059e-01 -1.3119e-01 -5.9816e-02 +2.9483e-01 -1.2129e-02 -5.5764e-02 -4.7943e-01 +4.9607e-01 -2.8348e-01
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.668200759e+04 +8.668200759e+04 +8.678062759e+04 +8.678062759e+04 +3.3145e-02 +4.3157e-01 -3.8051e-01 +2.5825e-01 +1.7933e-01 -4.8490e-01 -2.7763e-01 -1.9077e-01 -1.0662e-01 +7.7889e-01 -3.0147e-01 -5.2133e-02 -9.3210e-01 -5.7615e-01 +4.6335e-01 +3.3212e-01 +2.9273e-01 +2.1185e-01 -2.7037e-01 +7.2356e-01
34 +5.874200233e+04 +5.874200233e+04 +5.884062233e+04 +5.884062233e+04 -5.3672e-01 +3.6667e-01 -1.5863e-01 -5.3023e-01 -3.7245e-01 -3.5304e-01 +2.9018e-01 -5.2359e-01 +1.4847e-01 +4.6040e-01 +8.8466e-01 -8.7994e-01 -2.9296e-01 -4.8046e-01 -9.3025e-01 +2.8190e-02 +9.1011e-01 -9.1329e-02 +1.6881e-01 +7.3716e-02
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
